NFT ID,Rarity Score,Rank
1,1996.08,793
2,1934.67,1037
3,3964.54,159
4,1498.36,3171
5,2110.95,518
6,2011.69,751
7,2770.65,295
8,2218.35,420
9,1661.35,2364
10,1645.42,2461
11,1906.67,1166
12,1939.62,1012
13,1519.32,3104
14,2020.52,727
15,1576.29,2831
16,1553.48,2938
17,1665.02,2345
18,1661.46,2362
19,2392.7,356
20,2350.25,371
21,2087.41,551
22,2201.26,431
23,5506.95,77
24,1608.62,2663
25,1765.2,1834
26,1818.28,1583
27,2254.21,397
28,1626.74,2563
29,1504.89,3148
30,2614.94,312
31,1696.85,2183
32,2290.03,381
33,1918.22,1118
34,1511.8,3123
35,2134.18,488
36,2205.06,428
37,1905.1,1170
38,2237.52,405
39,1885.15,1256
40,1688.14,2224
41,1545.77,2978
42,1716.51,2078
43,1977.36,857
44,1843.93,1460
45,1930.66,1055
46,2100.84,530
47,1565.97,2889
48,2025.35,710
49,3838.82,170
50,1983.83,836
51,2060.73,613
52,2021.06,725
53,1845.35,1457
54,2240.45,404
55,1892.11,1224
56,1647.67,2450
57,1517.31,3110
58,1478.2,3226
59,1729.43,2006
60,1835.49,1504
61,1734.87,1977
62,2149.98,474
63,1565.86,2890
64,1789.47,1718
65,1636.13,2510
66,1558.84,2922
67,1640.87,2488
68,1754.81,1889
69,1874.01,1315
70,1973.85,869
71,1579.94,2812
72,1674.94,2293
73,1543.55,2993
74,2073.99,579
75,1909.64,1151
76,5762.29,46
77,1615.28,2629
78,2021.21,723
79,1502.38,3155
80,1526.77,3070
81,1967.97,889
82,1949.04,968
83,1934.69,1036
84,2310.67,379
85,1490.05,3193
86,1947.11,984
87,1585.76,2783
88,1897.01,1195
89,2352.83,369
90,1935.7,1031
91,2081.14,564
92,2634.75,309
93,2504.28,330
94,1797.29,1683
95,1706.72,2130
96,2451.89,344
97,2044.94,660
98,1689.71,2217
99,4098.7,152
100,2085.34,557
101,1499.44,3168
102,1788.3,1725
103,1813.41,1609
104,2073.48,583
105,1881.92,1275
106,1946.94,985
107,1843.42,1462
108,1627.5,2554
109,1839.27,1478
110,1736.64,1969
111,1626.05,2568
112,2368.4,363
113,1532.88,3036
114,1925.58,1078
115,1806.04,1641
116,1950.09,965
117,3886.1,166
118,1623.23,2584
119,1589.6,2757
120,2484.35,336
121,1708.76,2117
122,1568.43,2878
123,1888.73,1244
124,2046.09,658
125,1867.45,1356
126,1850.43,1420
127,1717.79,2074
128,1556.13,2931
129,3648.43,213
130,1734.02,1981
131,2271.2,388
132,1663.05,2352
133,5812.03,38
134,2407.36,354
135,2074.44,576
136,3410.93,239
137,1595.91,2723
138,1894.21,1210
139,2051.1,638
140,1695.02,2188
141,1654.16,2412
142,1782.51,1754
143,3529.49,228
144,2026.41,707
145,2021.42,721
146,1693.05,2194
147,3470.32,232
148,1925.09,1081
149,1726.56,2023
150,1545.64,2979
151,2155.21,467
152,2052.85,634
153,1728.23,2010
154,1811.43,1620
155,1751.98,1900
156,2014.2,745
157,1857.49,1389
158,1630.12,2539
159,5648.78,60
160,1748.3,1915
161,1755.73,1885
162,3062.36,264
163,1557.94,2923
164,1574.85,2839
165,1910.5,1150
166,1920.64,1105
167,1875.69,1308
168,1620.12,2599
169,6808.89,5
170,1703.41,2148
171,1616.75,2618
172,2428.6,348
173,2404.17,355
174,1811.13,1625
175,1953.64,948
176,1743.11,1942
177,1731.34,1997
178,2015.16,739
179,1665.87,2341
180,2110.56,519
181,2150.78,473
182,1518.83,3107
183,2216.16,422
184,2010.25,756
185,1987.62,823
186,2253.25,398
187,1847.4,1438
