NFT ID,Rarity Score,Rank
236,1301.33,252
237,234.28,5711
238,259.14,4648
239,230.57,5856
240,359.05,2080
241,318.61,2762
242,289.45,3491
243,335.65,2436
244,675.07,540
245,296.39,3275
246,305.66,3036
247,2333.8,53
248,320.28,2733
249,272.27,4087
250,254.18,4860
251,399.73,1600
252,405.99,1517
253,257.69,4716
254,229.84,5892
255,246.51,5188
256,253.81,4872
257,214.22,6429
258,504.97,833
259,279.97,3800
260,407.35,1502
261,333.85,2465
262,1465.99,201
263,179.4,6848
264,1428.79,211
265,222.66,6152
266,324.5,2655
267,283.52,3680
268,243.3,5312
269,236.43,5622
270,271.01,4133
271,966.95,402
272,263.41,4452
273,246.7,5177
274,477.77,954
275,149.13,6930
276,258.44,4678
277,307.91,2983
278,457.2,1081
279,275.33,3971
280,268.91,4225
281,278.88,3846
282,322.57,2688
283,434.44,1256
284,270.15,4168
285,211.02,6503
286,268.71,4234
287,266.66,4325
288,270.27,4159
289,441.54,1191
290,234.98,5679
291,218.16,6319
292,395.76,1638
293,1606.59,145
294,226.06,6026
295,199.14,6683
296,164.43,6908
297,294.23,3347
298,458.5,1070
299,290.64,3455
300,401.47,1578
301,302.32,3123
302,393.6,1666
303,285.8,3617
304,403.31,1557
305,320.65,2726
306,688.38,528
307,213.13,6451
308,173.68,6875
309,239.36,5506
310,246.79,5167
311,420.29,1378
312,261.84,4521
313,307.44,2997
314,246.14,5204
315,1413.51,214
316,322.98,2682
317,435.8,1241
318,335.25,2439
319,748.13,497
320,288.51,3526
321,325.3,2641
322,268.53,4240
323,297.88,3229
324,327.45,2591
325,491.29,886
326,259.1,4650
327,294.81,3328
328,329.51,2548
329,428.68,1309
330,1140.38,331
331,466.7,1019
332,249.78,5037
333,246.87,5164
334,238.23,5548
335,413.58,1440
336,184.23,6827
337,354.68,2149
338,289.84,3475
339,246.38,5192
340,431.62,1282
341,281.84,3737
342,294.32,3344
343,260.53,4575
344,326.17,2616
345,150.65,6927
346,252.09,4945
347,218.17,6316
348,232.71,5776
349,298.83,3209
350,307.13,3007
351,541.61,734
352,242.13,5373
353,404.63,1539
354,328.16,2575
355,266.91,4315
356,264.05,4426
357,503.27,841
358,840.07,448
359,1537.84,171
360,277.6,3896
361,297.61,3241
362,1242.2,281
363,399.71,1601
364,314.61,2852
365,1037.05,370
366,1476.14,195
367,198.98,6686
368,303.41,3093
369,254.97,4827
370,188.45,6795
371,207.79,6556
372,247.1,5156
373,303.66,3087
374,437.63,1226
375,249.53,5048
376,417.23,1410
377,279.35,3825
378,612.5,621
379,548.89,719
380,217.81,6331
381,401.66,1575
382,210.25,6513
383,283.2,3692
384,370.93,1943
385,572.46,683
386,282.48,3711
387,225.35,6052
388,366.9,1996
389,247.66,5126
390,464.69,1030
391,383.6,1782
392,260.85,4560
393,288.16,3539
394,297.2,3256
395,302.86,3103
396,297.06,3259
397,281.31,3755
398,406.48,1511
399,405.81,1519
400,267.63,4277
401,366.23,2011
402,301.85,3134
403,237.63,5574
404,264.91,4384
405,346.31,2265
406,415.34,1432
407,265.61,4362
408,472.51,985
409,458.15,1074
410,325.31,2640
411,261.14,4549
412,309.75,2941
413,372.09,1925
414,307.33,3001
415,262.7,4482
416,445.46,1164
417,572.92,681
418,312.03,2905
419,246.84,5165
420,217.04,6355
421,216.91,6358
422,516.55,790
423,246.73,5172
424,228.16,5954
425,220.78,6217
426,293.06,3383
427,316.88,2801
428,512,809
429,475.18,970
430,226.49,6012
431,182.43,6835
432,295.15,3316
433,469.06,1006
434,278.48,3864
435,225.32,6055
436,254.2,4858
437,273.41,4038
438,282.94,3696
439,283.79,3669
440,317.77,2777
441,334.68,2452
442,297.19,3257
443,243.07,5322
444,386.12,1756
445,371.76,1930
446,259.73,4616
447,227,5996
448,282.52,3710
449,289.68,3484
450,348.25,2234
451,198.46,6693
452,457.26,1080
453,235.95,5648
454,269.77,4185
455,484.55,921
456,173.53,6879
457,351.95,2185
458,459.39,1063
459,314.54,2853
460,269.75,4187
461,259.02,4657
462,420.34,1377
463,561.68,702
464,398.84,1610
465,278.23,3873
466,203.47,6619
467,221.45,6191
468,261.78,4525
469,233.53,5746
470,460.72,1055
471,293.18,3379
472,420.92,1371
473,262.43,4497
474,301.49,3140
475,631.22,581
476,259.11,4649
477,1059.66,363
478,218.19,6314
479,257.59,4719
480,190.01,6783
481,275.13,3979
482,190.13,6780
483,219.81,6262
484,294.66,3336
485,1790.68,105
486,280.53,3788
487,295.1,3321
488,479.32,947
489,505.34,829
490,547.65,722
491,707.96,515
492,225.74,6037
493,272.79,4062
494,443.64,1176
495,341.15,2337
496,485.17,917
497,244.39,5271
498,282.26,3727
499,422.35,1352
500,375.92,1880
501,170.45,6888
502,304.73,3059
503,416.24,1422
504,256.39,4779
505,386.63,1747
506,448.75,1142
507,272.86,4060
508,1143.01,330
509,257.95,4700
510,249.11,5066
511,260.24,4588
512,259.71,4618
513,289.77,3481
514,216.78,6362
515,367.02,1994
516,568.71,691
517,221.14,6209
518,452.85,1108
519,275.54,3966
520,1000.49,386
521,299.76,3195
522,347.99,2238
523,1215.42,295
524,353.03,2174
525,286.78,3578
526,220.5,6229
527,359.95,2067
528,191.26,6764
529,328.15,2576
530,439.54,1214
531,346.18,2267
532,193.6,6740
533,211.76,6483
534,540.26,736
535,258.42,4679
536,436.91,1232
537,291.95,3419
538,340.17,2360
539,150.62,6928
540,271.7,4105
541,322.06,2699
542,261.38,4537
543,458.16,1073
544,289.41,3493
545,490.1,889
546,263.74,4441
547,1357.85,234
548,562.39,700
549,222.34,6161
550,1778.42,109
551,362.91,2033
552,202.24,6636
553,851.12,446
554,240.46,5444
555,584.02,671
556,204.91,6596
557,234.05,5725
558,262.55,4492
559,219.93,6252
560,421.55,1365
561,243.28,5314
562,340.87,2344
563,305.99,3029
564,1314.03,244
565,228.87,5934
566,591.36,661
567,178.51,6857
568,162.07,6913
569,214.39,6424
570,164.56,6906
571,372.51,1920
572,296.77,3267
573,188.66,6794
574,448.31,1145
575,317.55,2783
576,466.47,1021
577,262.39,4499
578,235.55,5657
579,485.9,913
580,422.02,1360
581,342.53,2316
582,167.49,6900
583,272.17,4093
584,274.93,3986
585,234.86,5690
586,501.68,846
587,227.3,5987
588,750.47,496
589,389.6,1717
590,225.98,6028
591,400.2,1593
592,594.82,656
593,320.47,2730
594,783.99,476
595,415.86,1425
596,418.37,1400
597,378.63,1845
598,348.19,2235
599,231.58,5821
600,409.55,1483
601,245.22,5238
602,403.05,1563
603,227.65,5971
604,228.98,5931
605,290.16,3466
606,267.14,4299
607,261.66,4530
608,254.51,4847
609,238.98,5517
610,285.19,3632
611,232.96,5764
612,259.73,4616
613,368.2,1979
614,339.92,2366
615,265.91,4350
616,257.9,4703
617,391.48,1694
618,461.46,1052
619,269.58,4195
620,192.61,6753
621,442.89,1181
622,271.43,4111
623,272.92,4059
624,278.24,3872
625,270.73,4141
626,349.62,2213
627,325.63,2630
628,505.55,828
629,244.05,5283
630,331.43,2503
631,1085.67,351
632,288.64,3522
633,301.03,3152
634,245.03,5251
635,304.94,3052
636,279.29,3828
637,278.85,3848
638,382.73,1799
639,234.48,5699
640,284.42,3656
641,326.64,2610
642,344.71,2279
643,256.7,4761
644,353.21,2168
645,255.09,4825
646,546.21,725
647,359.7,2073
648,315.28,2839
649,388.8,1728
650,265.92,4349
651,165.51,6902
652,271.77,4102
653,239.88,5479
654,403.12,1560
655,494.47,873
656,259.52,4621
657,410.91,1469
658,378.53,1848
659,571.6,684
660,243.85,5289
661,8464.46,14
662,345.36,2272
663,307.56,2992
664,458.55,1069
665,263.32,4459
666,374.83,1898
667,394.87,1648
668,473.57,978
669,220.52,6228
670,241.54,5398
671,292,3418
672,416.15,1423
673,1359.17,232
674,285.82,3616
675,520.73,784
676,279.27,3830
677,246.24,5199
678,249.44,5054
679,159.08,6920
680,832.49,451
681,420.8,1373
682,338.83,2386
683,639.25,566
684,224.51,6092
685,298.11,3221
686,300.01,3187
687,217.25,6347
688,204.84,6599
689,217.03,6356
690,274.89,3988
691,382.02,1810
692,229.36,5913
693,253.91,4867
694,240.22,5463
695,290.97,3445
696,280.97,3772
697,330.31,2533
698,256.82,4758
699,223.32,6134
700,312.49,2892
701,308.85,2957
702,268.02,4259
703,310.48,2933
704,593.29,658
705,245.64,5225
706,421.64,1364
707,239.35,5508
708,219.89,6256
709,307.76,2986
710,251.31,4981
711,227.7,5969
712,279.24,3832
713,297.8,3234
714,436.57,1236
715,252.72,4919
716,446.41,1157
717,231.23,5832
718,2209.63,60
719,274.42,4004
720,316.43,2812
721,199.98,6671
722,238.1,5551
723,223.36,6132
724,343.39,2299
725,264.7,4396
726,401.34,1580
727,295.64,3302
728,250.21,5022
729,191.28,6763
730,327.62,2588
731,252.4,4927
732,342.97,2309
733,349.8,2209
734,315.42,2835
735,360.92,2056
736,221.73,6179
737,241.87,5383
738,356.58,2115
739,297.48,3247
740,245.11,5243
741,433.96,1266
742,608.29,630
743,190.13,6780
744,234.87,5688
745,262.11,4509
746,301,3154
747,392.19,1684
748,292.98,3387
749,961.56,405
750,407.02,1506
751,213.48,6443
752,548.52,720
753,274.79,3994
754,597.59,650
755,260.53,4575
756,305.19,3047
757,384.47,1772
758,490.03,890
759,405.11,1527
760,408.41,1497
761,615.55,614
762,391.37,1696
763,218.12,6320
764,219.82,6260
765,331.51,2501
766,275.05,3983
767,366.75,1999
768,465.37,1028
769,313.17,2879
770,182.95,6833
771,403.77,1554
772,221.18,6206
773,419.31,1390
774,264.93,4380
775,202.96,6625
776,269.19,4212
777,374.52,1902
778,329.29,2553
779,221.59,6187
780,38240.44,9
781,328.09,2578
782,270.31,4158
783,682.3,534
784,253.83,4869
785,275.51,3968
786,241.02,5420
787,298.47,3215
788,430.56,1292
789,222.96,6143
790,304.98,3050
791,230.52,5860
792,245.57,5227
793,387.74,1735
794,505,832
795,437.8,1224
796,232.49,5790
797,660.89,547
798,251.56,4964
799,501.47,848
800,353.16,2171
801,416.36,1421
802,533.18,749
803,255.22,4818
804,265.32,4369
805,444.66,1170
806,524.06,772
807,701.41,519
808,520.76,783
809,449.89,1128
810,300.11,3180
811,280.56,3786
812,225.19,6062
813,347.19,2249
814,170.72,6887
815,192.31,6757
816,265.48,4366
817,340.29,2355
818,281.29,3756
819,294.19,3351
820,205.16,6594
821,355.58,2133
822,420.04,1381
823,169.63,6893
824,253.47,4885
825,282.43,3713
826,218.7,6301
827,238.05,5552
828,262.69,4484
829,343.22,2306
830,336.45,2420
831,286.18,3606
832,397.72,1618
833,507.86,821
834,296.56,3273
835,523.31,777
836,363.65,2028
837,288.71,3519
838,273.09,4048
839,375.45,1892
840,460.09,1058
841,325.1,2647
842,497.21,866
843,259.51,4622
844,192.78,6748
845,247.03,5158
846,454.47,1101
847,294.03,3356
848,248.91,5078
849,542.96,731
850,317.41,2787
851,251.8,4958
852,394.18,1660
853,690.16,524
854,715.01,511
855,185.29,6819
856,394.97,1646
857,240.19,5466
858,241.96,5380
859,393.59,1667
860,421.52,1366
861,240.25,5461
862,300.39,3169
863,288.01,3547
864,906.4,424
865,351.57,2189
866,411.14,1463
867,322.28,2696
868,242.65,5346
869,219.29,6285
870,251.26,4986
871,287.09,3570
872,242.03,5376
873,291.71,3428
874,392.66,1680
875,264.03,4427
876,378.63,1845
877,388.5,1729
878,631.95,579
879,300.6,3165
880,281.06,3768
881,219.32,6282
882,330.33,2532
883,276.29,3939
884,251.38,4976
885,238.48,5533
886,260.79,4565
887,276.44,3936
888,263.24,4462
889,538.68,738
890,367.21,1992
891,436.59,1235
892,369.88,1957
893,286.25,3602
894,197.72,6701
895,226.44,6014
896,212.61,6463
897,374.13,1907
898,225.27,6059
899,385.56,1762
900,181.54,6838
901,406.81,1509
902,247.53,5131
903,474.54,973
904,379.34,1838
905,324.5,2655
906,424.13,1338
907,236.99,5598
908,315.44,2834
909,252.97,4909
910,620.43,603
911,244.79,5258
912,218.68,6302
913,544.77,728
914,214.88,6409
915,232.62,5783
916,284.91,3643
917,137.97,6935
918,422.3,1355
919,228.05,5958
920,207.41,6561
921,279.71,3813
922,260.5,4577
923,313.29,2877
924,295.84,3297
925,1796.02,104
926,273.26,4044
927,259.89,4608
928,240.67,5430
929,353.6,2165
930,1462.84,203
931,204.7,6600
932,352.44,2178
933,240.01,5474
934,504.33,835
935,202.05,6638
936,235.32,5664
937,332.78,2487
938,260.42,4581
939,1017.47,378
940,318.68,2761
941,348.75,2228
942,246.77,5169
943,356.3,2117
944,275.22,3977
945,225.84,6031
946,320.6,2727
947,375.7,1884
948,257.5,4722
949,453.35,1106
950,434.42,1257
951,233.42,5752
952,192.78,6748
953,182.37,6836
954,243.77,5293
955,290.7,3452
956,253.43,4889
957,383.21,1786
958,304.52,3069
959,301.41,3141
960,254.5,4848
961,268.32,4253
962,571.11,685
963,240.26,5460
964,441.32,1196
965,256.83,4756
966,435.76,1242
967,773.76,483
968,235.53,5659
969,233.6,5743
970,1126.97,336
971,251.54,4966
972,224.53,6091
973,263.74,4441
974,213.65,6438
975,207.66,6557
976,633.9,577
977,508.13,819
978,269.99,4174
979,224.42,6097
980,705.27,518
981,506.19,824
982,382.83,1796
983,428.42,1312
984,234.3,5710
985,251.31,4981
986,293.8,3362
987,320.72,2723
988,1676.33,130
989,1767.66,110
990,218.57,6307
991,221.82,6175
992,399.94,1595
993,529.2,760
994,369.43,1962
995,288.36,3531
996,366.79,1998
997,226.52,6009
998,162.07,6913
999,334.61,2453
1000,277.52,3900
1001,234.71,5695
1002,434.32,1259
1003,331.37,2507
1004,358.22,2085
1005,276.12,3943
1006,475.8,964
1007,298,3227
1008,492.53,881
1009,265.34,4368
1010,245.4,5232
1011,299.17,3203
1012,211.78,6481
1013,280.16,3796
1014,390.89,1701
1015,390.66,1702
1016,221.22,6204
1017,190.45,6771
1018,321.13,2720
1019,226.01,6027
1020,257.37,4733
1021,370.24,1955
1022,237.31,5588
1023,208.31,6546
1024,211.06,6501
1025,1228.62,289
1026,442,1185
1027,433.61,1269
1028,185.78,6816
1029,214.79,6414
1030,316.61,2806
1031,312.21,2902
1032,356.52,2116
1033,483.7,929
1034,292.92,3396
1035,435.1,1248
1036,225.06,6072
1037,195.56,6722
1038,170.95,6886
1039,257.77,4712
1040,322.39,2693
1041,187.1,6806
1042,355.5,2134
1043,653.37,552
1044,359.76,2072
1045,295.62,3303
1046,515.66,795
1047,298.2,3219
1048,268.66,4236
1049,420.24,1380
1050,489.35,897
1051,265.89,4351
1052,252.64,4921
1053,344.03,2286
1054,343.62,2295
1055,294.81,3328
1056,356.76,2113
1057,417.82,1404
1058,262.07,4511
1059,500.38,852
1060,288.62,3523
1061,415.03,1433
1062,370.45,1953
1063,269.53,4197
1064,871.7,439
1065,231.51,5822
1066,355.43,2136
1067,242.39,5358
1068,267.89,4264
1069,320.72,2723
1070,361.92,2041
1071,602.74,634
1072,228.18,5953
1073,399.41,1604
1074,241.37,5407
1075,301.09,3148
1076,286.37,3595
1077,201.71,6642
1078,369.23,1967
1079,188.35,6796
1080,269.51,4199
1081,294.49,3342
1082,174.42,6871
1083,410.5,1475
1084,493.72,875
1085,300.26,3174
1086,192.27,6758
1087,481.49,940
1088,369.03,1970
1089,237.84,5564
1090,210.06,6518
1091,251.46,4971
1092,220.64,6225
1093,1443.71,209
1094,196.78,6714
1095,434.81,1250
1096,297.72,3238
1097,324.69,2653
1098,307.17,3006
1099,893.71,429
1100,230.31,5874
1101,269.79,4181
1102,273.79,4021
1103,208.18,6549
1104,384.21,1775
1105,273.52,4031
1106,243.3,5312
1107,319.56,2745
1108,263.3,4460
1109,306.77,3013
1110,663.42,545
1111,389.87,1713
1112,231.15,5834
1113,308.7,2962
1114,241.07,5419
1115,880.37,438
1116,254.9,4830
1117,231.23,5832
1118,330.94,2519
1119,310.27,2935
1120,277.44,3903
1121,246.75,5171
1122,272.24,4088
1123,209.71,6528
1124,267.72,4271
1125,257.82,4707
1126,274.82,3993
1127,288.68,3521
1128,426.22,1325
1129,260.88,4556
1130,242.99,5325
1131,283.3,3689
1132,286.31,3598
1133,1516.28,179
1134,402.42,1568
1135,200.44,6665
1136,419.03,1394
1137,241.69,5392
1138,268.17,4256
1139,514.52,799
1140,196.56,6718
1141,204.34,6610
1142,356.14,2120
1143,293.96,3357
1144,286.51,3590
1145,284.22,3662
1146,413.17,1443
1147,342.04,2323
1148,270.27,4159
1149,366.55,2000
1150,286.76,3581
1151,329.97,2540
1152,469.2,1003
1153,423.78,1341
1154,190.31,6774
1155,206.36,6582
1156,1474.76,196
1157,306.91,3012
1158,415.38,1431
1159,243.18,5318
1160,356.14,2120
1161,294.28,3346
1162,975.53,395
1163,188.88,6792
1164,322.34,2694
1165,383.03,1792
1166,485.99,912
1167,246.1,5206
1168,341.67,2331
1169,252.85,4914
1170,275.72,3959
1171,391.05,1699
1172,187.65,6802
1173,245.64,5225
1174,277.01,3920
1175,213.65,6438
1176,449.88,1129
1177,425.6,1329
1178,232.84,5770
1179,276.36,3938
1180,371.05,1941
1181,366.9,1996
1182,452.14,1111
1183,469.81,1000
1184,258.22,4689
1185,229.05,5927
1186,223.76,6118
1187,230.17,5880
1188,226.25,6020
1189,316.78,2804
1190,469.11,1005
1191,436.38,1238
1192,214.63,6419
1193,421.92,1361
1194,247.73,5123
1195,266.96,4308
1196,252.16,4940
1197,253.46,4887
1198,275.26,3975
1199,265.89,4351
1200,404.9,1534
1201,189.11,6789
1202,327.67,2587
1203,184.97,6821
1204,369.58,1960
1205,199.61,6676
1206,280.67,3781
1207,282.79,3701
1208,329.35,2551
1209,232.42,5795
1210,523.47,776
1211,354.18,2159
1212,443.63,1177
1213,276.95,3921
1214,279.08,3841
1215,250.52,5010
1216,326.8,2603
1217,552.34,713
1218,183.59,6832
1219,418.6,1398
1220,472.24,987
1221,341.44,2333
1222,286.89,3574
1223,188.92,6791
1224,346.49,2262
1225,475.19,969
1226,336.15,2430
1227,222.96,6143
1228,313.31,2876
1229,213.48,6443
1230,341.72,2327
1231,439.99,1210
1232,256.07,4787
1233,179.72,6845
1234,208.95,6538
1235,369.92,1956
1236,214.39,6424
1237,232.86,5768
1238,311.07,2922
1239,350.95,2195
1240,493.2,876
1241,234.38,5703
1242,303.97,3082
1243,1576.26,158
1244,235.16,5672
1245,297.83,3232
1246,1393.11,220
1247,394.01,1662
1248,263.53,4448
1249,355.84,2128
1250,259.51,4622
1251,227.47,5983
1252,318.11,2771
1253,298.55,3213
1254,242.97,5328
1255,311.27,2918
1256,248.29,5104
1257,288.55,3525
1258,456.42,1090
1259,307.92,2981
1260,309.32,2946
1261,300.55,3166
1262,297.88,3229
1263,511.78,811
1264,304.59,3067
1265,424.39,1336
1266,322.57,2688
1267,289.07,3505
1268,215.78,6384
1269,512.08,808
1270,1038.8,369
1271,230.23,5876
1272,470.41,996
1273,266.71,4323
1274,227.87,5964
1275,276,3946
1276,248.69,5087
1277,1316.06,243
1278,250.09,5026
1279,283.54,3679
1280,645.64,561
1281,294.84,3327
1282,783.14,477
1283,270.24,4164
1284,276.62,3928
1285,264.75,4394
1286,531.48,757
1287,321.62,2708
1288,331.59,2500
1289,503.55,839
1290,330.3,2534
1291,500.48,851
1292,631.41,580
1293,589.08,665
1294,343.38,2300
1295,177.15,6862
1296,293.34,3372
1297,318.3,2767
1298,341.49,2332
1299,264.83,4389
1300,328.26,2572
1301,290.22,3465
1302,1178.08,313
1303,201.75,6641
1304,732.15,503
1305,299.53,3198
1306,268.12,4258
1307,766.46,488
1308,260.28,4585
1309,473.85,976
1310,1407.17,217
1311,230.64,5851
1312,190.3,6775
1313,281.26,3758
1314,317.87,2775
1315,214.9,6407
1316,232.04,5804
1317,231.62,5819
1318,233.37,5754
1319,592.88,660
1320,254.79,4835
1321,305.44,3039
1322,319.92,2740
1323,458.62,1067
1324,269.66,4191
1325,891.09,431
1326,260.28,4585
1327,476.29,960
1328,292.17,3411
1329,302.61,3116
1330,260.01,4601
1331,245.93,5213
1332,478.87,952
1333,237.45,5582
1334,791.01,472
1335,269.16,4213
1336,223.9,6111
1337,273.53,4030
1338,263.33,4457
1339,240.33,5454
1340,477.53,955
1341,232.3,5798
1342,246.55,5185
1343,347.31,2246
1344,1224.07,291
1345,266.16,4338
1346,214.92,6406
1347,317.58,2782
1348,594.65,657
1349,710.58,513
1350,825.6,454
1351,331.34,2508
1352,1605.66,146
1353,227.88,5963
1354,232.8,5772
1355,295.13,3317
1356,438.97,1220
1357,361.8,2045
1358,249.93,5032
1359,299.8,3193
1360,383.75,1780
1361,475.69,965
1362,259.5,4626
1363,419.47,1388
1364,199.89,6672
1365,252.65,4920
1366,274.79,3994
1367,411.12,1464
1368,259.51,4622
1369,216.47,6367
1370,286.63,3588
1371,257.07,4744
1372,230.01,5884
1373,250.21,5022
1374,486.45,908
1375,275.55,3964
1376,375.01,1895
1377,440.25,1207
1378,288.08,3544
1379,267.46,4288
1380,423.73,1342
1381,466.29,1023
1382,290.53,3457
1383,270.85,4138
1384,411.17,1462
1385,270.65,4144
1386,518.49,787
1387,220.45,6231
1388,1382.95,223
1389,250.26,5018
1390,279.34,3826
1391,611.73,623
1392,267.67,4276
1393,253.66,4878
1394,236,5645
1395,317.11,2795
1396,553.57,712
1397,677.14,539
1398,391.51,1693
1399,409.45,1486
1400,373.71,1910
1401,240.38,5448
1402,372.56,1919
1403,247.33,5142
1404,293.23,3377
1405,1248.03,274
1406,268.53,4240
1407,239.17,5512
1408,258.03,4697
1409,304.61,3064
1410,289.78,3479
1411,241.16,5413
1412,320.34,2732
1413,570.14,687
1414,501.99,844
1415,498.94,857
1416,556.29,709
1417,1644.31,134
1418,307.92,2981
1419,372.73,1916
1420,396.4,1630
1421,262.79,4475
1422,1928.22,88
1423,662.67,546
1424,248.58,5095
1425,396.42,1629
1426,234.17,5719
1427,242.3,5362
1428,356.89,2112
1429,277.88,3888
1430,194.55,6731
1431,225.67,6042
1432,255.87,4795
1433,227.27,5988
1434,207.47,6560
1435,272.2,4091
1436,364.71,2021
1437,248.6,5093
1438,329.35,2551
1439,284.62,3652
1440,466.44,1022
1441,242.82,5337
1442,294.91,3326
1443,250.01,5028
1444,422.29,1356
1445,335,2445
1446,221.17,6207
1447,386,1759
1448,164.81,6904
1449,402.95,1564
1450,377.99,1854
1451,574.22,679
1452,289.91,3473
1453,881.5,437
1454,212.45,6467
1455,269.25,4210
1456,260.75,4569
1457,353.18,2169
1458,372.4,1922
1459,262.73,4479
1460,289.15,3503
1461,585.45,670
1462,689.09,526
1463,224.9,6079
1464,539.26,737
1465,410.88,1471
1466,229.92,5889
1467,247.72,5125
1468,395.35,1641
1469,396.61,1627
1470,254.05,4864
1471,266.02,4345
1472,245.65,5224
1473,480.28,942
1474,273.58,4027
1475,516.17,793
1476,1480.45,192
1477,280.49,3791
1478,256.13,4785
1479,267.12,4300
1480,296.32,3278
1481,700.06,520
1482,174.57,6869
1483,227.38,5984
1484,200.86,6656
1485,401.68,1574
1486,567.38,692
1487,201.23,6646
1488,302.35,3121
1489,296.74,3268
1490,335.96,2433
1491,219.16,6290
1492,242.33,5361
1493,483.91,927
1494,211.75,6484
1495,312.42,2895
1496,1461.65,205
1497,339.6,2373
1498,525.7,767
1499,291.93,3420
1500,268.94,4224
1501,269.02,4218
1502,649.54,558
1503,303.3,3096
1504,390.53,1704
1505,1137.66,332
1506,235.55,5657
1507,284.84,3644
1508,306.99,3010
1509,202.3,6635
1510,219.3,6284
1511,474.45,974
1512,184.61,6825
1513,458.08,1075
