NFT ID,Rarity Score,Rank
1,571.76,3616
2,501.72,9845
3,538.1,6777
4,571.58,3622
5,540.5,6464
6,605.99,1196
7,544.29,6025
8,553.62,5060
9,596.56,1793
10,632.75,246
11,570.6,3692
12,531.59,7556
13,560.54,4442
14,582.63,2804
15,511.92,9408
16,512.92,9340
17,507.79,9629
18,529.24,7837
19,548.01,5598
20,544.72,5965
21,550.53,5358
22,578.59,3099
23,555.02,4923
24,544.13,6045
25,593.17,2037
26,651.35,48
27,514.96,9211
28,560.11,4476
29,488.38,9987
30,611.14,936
31,549.97,5417
32,537.23,6883
33,573.05,3524
34,518.27,8943
35,621.99,500
36,527.38,8043
37,564.53,4142
38,554.72,4952
39,530.71,7660
40,642.85,92
41,493.72,9953
42,523.85,8430
43,581.26,2891
44,521.25,8697
45,598.63,1645
46,608.47,1064
47,561.28,4380
48,511.58,9438
49,548.32,5568
50,563.79,4197
51,564.23,4160
52,624.67,423
53,526.49,8144
54,540.11,6517
55,514.25,9257
56,523.57,8458
57,503.4,9802
58,626.48,378
59,524.42,8377
60,574.58,3427
61,546.31,5778
62,534.84,7171
63,624.71,422
64,616.21,721
65,614.1,806
66,618.37,637
67,570.86,3674
68,565.49,4078
69,492.39,9963
70,604.77,1256
71,605.01,1243
72,523.93,8420
73,544.45,5999
74,545.23,5906
75,504.58,9763
76,530.87,7642
77,554.6,4973
78,550.18,5402
79,609.85,996
80,622.14,490
81,526.2,8181
82,558.74,4601
83,529.86,7758
84,505.38,9728
85,561.95,4338
86,513.75,9291
87,540.14,6511
88,539.18,6638
89,528.47,7922
90,529.7,7787
91,500.17,9873
92,553.77,5047
93,581.33,2886
94,559.96,4494
95,503.32,9807
96,535.63,7074
97,530.95,7635
98,517.71,8987
99,514.53,9244
100,540.79,6424
101,525.77,8225
102,549.46,5459
103,592.35,2103
104,599.95,1558
105,518.14,8958
106,510.78,9480
107,543.3,6149
108,542.16,6267
109,537.62,6830
110,517.54,9003
111,618.73,623
112,612.73,861
113,541.07,6388
114,555.11,4910
115,572.6,3559
116,591.89,2140
117,627.89,341
118,507.75,9633
119,503.4,9802
120,592.75,2065
121,597.09,1758
122,597.68,1718
123,650.21,55
124,552.42,5186
125,541.04,6391
126,580.57,2943
127,514.16,9263
128,599.77,1567
129,561.96,4337
130,534.5,7220
131,515.88,9142
132,587.33,2479
133,532.14,7485
134,592.32,2105
135,515.27,9188
136,527.2,8066
137,512.41,9377
138,637.16,173
139,530.85,7647
140,577.43,3204
141,528.23,7952
142,537.29,6875
143,561.12,4396
144,530.51,7684
145,539.52,6592
146,548.73,5523
147,494.33,9942
148,605.05,1237
149,555.1,4913
150,595.44,1879
151,537.38,6861
152,525.37,8277
153,502.63,9821
154,552.44,5184
155,579.46,3039
156,559.53,4525
157,530.17,7731
158,540.28,6489
159,606.42,1176
160,498.29,9904
161,557.22,4739
162,580.59,2939
163,540.99,6400
164,505.23,9737
165,661.79,10
166,534.37,7234
167,595.68,1861
168,536.12,7009
169,591.72,2160
170,539.06,6653
171,527.71,8007
172,609.84,997
173,595.3,1890
174,621.36,518
175,546.25,5787
176,554.98,4929
177,590.33,2262
178,598.4,1664
179,526.42,8154
180,614.22,803
181,552.64,5162
182,519.11,8876
183,539.39,6610
184,513.49,9308
185,604.58,1274
186,535.45,7099
187,604.97,1247
188,512.32,9385
189,530.88,7641
190,528.17,7954
191,571.27,3642
192,530.66,7670
193,596.86,1772
194,602.75,1374
195,555.7,4862
196,568.22,3888
197,495.85,9932
198,593.79,1991
199,532.14,7485
200,552.66,5159
201,570.84,3675
202,571.09,3654
203,600.12,1548
204,629.85,309
205,530.82,7649
206,508.85,9577
207,559.35,4546
208,552.93,5127
209,556.35,4805
210,603.16,1351
211,519.35,8858
212,493.52,9954
213,523.33,8479
214,531.07,7616
215,565.7,4057
216,538.09,6778
217,543.4,6134
218,557.87,4675
219,516.25,9106
220,529.23,7840
221,527.76,8001
222,516.9,9062
223,551.38,5276
224,611.37,924
225,536.59,6954
226,546.07,5807
227,543.62,6110
228,509.45,9545
229,543.47,6124
230,514.47,9246
231,560.28,4461
232,632.73,247
233,530.33,7714
234,532.18,7481
235,526.65,8128
236,531.57,7563
237,583.27,2759
238,592.51,2091
239,557.93,4671
240,539.78,6570
241,547.09,5698
242,539.38,6613
243,519.59,8828
244,533.55,7322
245,583.58,2736
246,532.33,7466
247,546.9,5723
248,509.34,9549
249,530.42,7703
250,544.46,5998
251,509.84,9523
252,515.54,9167
253,575.29,3374
254,532.12,7490
255,620,576
256,542.89,6197
257,529.83,7766
258,542.68,6215
259,561.85,4342
260,522.13,8610
261,504.42,9770
262,517.6,8997
263,529.34,7824
264,602.52,1387
265,511.69,9429
266,615.13,765
267,600.18,1542
268,536.93,6914
269,600.87,1493
270,514.58,9236
271,568.8,3827
272,553.68,5054
273,539.52,6592
274,505.69,9711
275,536.73,6942
276,537.28,6876
277,628.75,321
278,532.95,7392
279,591.86,2145
280,508.96,9569
281,600.77,1502
282,509.09,9567
283,588.62,2381
284,538.74,6697
285,537.72,6821
286,621.33,520
287,600.08,1552
288,528.05,7964
289,587.18,2487
290,543.82,6079
291,609.38,1018
292,633.46,229
293,633,238
294,595.25,1894
295,592.57,2084
296,610.42,971
297,583.45,2747
298,620.81,543
299,631.23,282
300,634.57,205
301,620.95,534
302,660.66,15
303,585.81,2582
304,581.83,2858
305,617.1,687
306,618.06,653
307,641.55,114
308,619.4,600
309,597.94,1704
310,624.58,426
311,615.92,739
312,599.18,1616
313,632.68,250
314,596.64,1786
315,624.94,416
316,563.95,4184
317,530.72,7659
318,567.78,3922
319,572.71,3550
320,510.81,9476
321,582.38,2821
322,586.3,2555
323,598.12,1691
324,522.28,8587
325,597.23,1746
326,598.27,1675
327,526.24,8177
328,537.4,6857
329,594.8,1924
330,550.27,5393
331,541.17,6373
332,550.27,5393
333,601.17,1473
334,566.74,3983
335,572.41,3574
336,583.53,2740
337,596.61,1789
338,611.74,905
339,579.35,3049
340,576.31,3295
341,549.31,5476
342,574.78,3410
343,553.57,5065
344,542.04,6281
345,605.27,1225
346,550.05,5413
347,566.83,3974
348,550.59,5353
349,528.07,7962
350,508.89,9575
351,506.32,9687
352,532.61,7432
353,532.23,7472
354,623.07,474
355,571.46,3627
356,546.21,5791
357,565.41,4082
358,579.19,3062
359,562.04,4329
360,549.49,5452
361,561.91,4339
362,550.51,5362
363,539.63,6582
364,605.85,1205
365,537.94,6796
366,577.99,3160
367,555.99,4837
368,551.92,5231
369,534.39,7229
370,593.57,2012
371,591.79,2156
372,537.22,6886
373,575.43,3366
374,553.05,5120
375,553.27,5094
376,534.73,7190
377,548.1,5588
378,541.24,6363
379,584.3,2682
380,490.82,9971
381,513.15,9326
382,534.82,7175
383,542.52,6233
384,546.26,5784
385,524.5,8367
386,536.18,7000
387,522.45,8570
388,545.51,5867
389,516.74,9070
390,525.66,8242
391,543.63,6109
392,543.06,6175
393,515.93,9138
394,507.74,9635
395,563.77,4199
396,525.19,8289
397,532.81,7410
398,578.36,3121
399,554.4,4994
400,582.28,2828
401,594.36,1952
402,528.78,7891
403,523.01,8517
404,649,62
405,580.73,2928
406,570.34,3710
407,505.88,9703
408,519.01,8886
409,570.93,3666
410,508.14,9609
411,542.19,6264
412,583.37,2751
413,540.67,6438
414,612.58,870
415,575.89,3329
416,519.29,8863
417,517.14,9046
418,545.52,5866
419,580.49,2950
420,539.84,6560
421,600.39,1532
422,622.75,483
423,575.24,3376
424,561.59,4360
425,576.97,3242
426,573.14,3522
427,526.93,8093
428,582.03,2842
429,554.75,4945
430,551.1,5305
431,570.87,3673
432,522.87,8535
433,540.58,6451
434,559.53,4525
435,531.01,7623
436,588.81,2364
437,543.88,6069
438,602.53,1386
439,507.29,9650
440,637.63,164
441,554.99,4925
442,588.03,2426
443,585.38,2604
444,544.95,5949
445,586.08,2565
446,567.81,3921
447,598.14,1687
448,521.99,8625
449,561.63,4356
450,513.02,9334
451,540.37,6480
452,565.25,4099
453,554.12,5016
454,556.37,4803
455,525.05,8310
456,528.61,7906
457,546.97,5714
458,537.51,6844
459,596.89,1770
460,552.72,5152
461,553.94,5032
462,550.64,5344
463,528.97,7871
464,532.66,7429
465,548.3,5570
466,572.19,3586
467,546.42,5763
468,578.09,3146
469,579.57,3026
470,569.1,3804
471,558.8,4592
472,532.29,7467
473,546.59,5748
474,582.48,2814
475,619.21,608
476,529.76,7775
477,608.04,1083
478,553.3,5091
479,587.19,2486
480,552.12,5213
481,546.37,5766
482,549.41,5467
483,532.91,7397
484,561.63,4356
485,565.12,4108
486,557.5,4712
487,575.92,3327
488,577.67,3184
489,530.2,7728
490,551.42,5273
491,570.55,3693
492,570.23,3718
493,525.01,8315
494,551.38,5276
495,549.64,5441
496,534.54,7211
497,502.79,9815
498,525.49,8263
499,541.6,6323
500,531.87,7521
501,543.76,6091
502,503.54,9798
503,513.53,9306
504,582.24,2830
505,560.23,4463
506,597.02,1761
507,501.66,9846
508,601.92,1429
509,530.39,7707
510,557.12,4747
511,574.45,3433
512,533.28,7356
513,567.82,3919
514,583.98,2702
515,580.9,2918
516,552.79,5143
517,571.12,3652
518,550.76,5336
519,537.43,6855
520,599.46,1586
521,567.12,3959
522,553.58,5063
523,530.53,7683
524,523.8,8434
525,542.27,6255
526,623.55,456
527,512.02,9401
528,563.61,4210
529,522.76,8545
530,577.49,3200
531,526.93,8093
532,554.67,4961
533,561.77,4348
534,527.41,8040
535,562.02,4331
536,567.95,3912
537,509.26,9554
538,578.26,3129
539,497.71,9914
540,564.85,4126
541,544.06,6055
542,542.42,6244
543,543.06,6175
544,544.85,5954
545,577.3,3211
546,525.84,8213
547,601.33,1465
548,570.47,3697
549,554.75,4945
550,542.07,6277
551,552.82,5141
552,594.99,1907
553,549.09,5491
554,585.77,2584
555,531.97,7510
556,586.04,2569
557,541.16,6378
558,563.32,4228
559,613.32,840
560,497.32,9919
561,552.54,5172
562,539.85,6557
563,519.4,8853
564,564.78,4130
565,538.13,6770
566,550.64,5344
567,530.06,7743
568,606.19,1187
569,564.59,4139
570,535.82,7048
571,566.86,3971
572,531.25,7600
573,527.79,7995
574,536.9,6918
575,602.6,1381
576,600.52,1524
577,592.71,2069
578,542.9,6195
579,589.06,2347
580,597.09,1758
581,526.14,8188
582,520.26,8770
583,532.05,7498
584,538.39,6742
585,579.16,3064
586,609.87,994
587,521.38,8687
588,528.46,7924
589,544.63,5976
590,593.55,2014
591,569.12,3801
592,519.17,8871
593,580.01,2985
594,501.27,9857
595,554.46,4988
596,547.5,5653
597,521.13,8706
598,579.95,2993
599,621.02,533
600,536.95,6910
601,529.84,7765
602,532.21,7476
603,520.4,8759
604,584.43,2670
605,605.2,1230
606,602.19,1411
607,609.15,1033
608,634.13,214
609,628.14,336
610,593.93,1980
611,607.66,1098
