NFT ID,Rarity Score,Rank
1,9024.73,2758
2,5070.76,7261
3,4230.27,8914
4,5128.1,7135
5,8247,3384
6,3412.49,9921
7,11058.14,1524
8,8777.44,2951
9,4255.44,8866
10,12303.86,1140
11,6216.48,5420
12,23630.16,285
13,4739.2,7942
14,3577.43,9766
15,8524.94,3177
16,3849.57,9452
17,6136.69,5560
18,12880.13,1012
19,7287.1,4188
20,4580.07,8255
21,6472.34,5063
22,8803.78,2928
23,6918.97,4532
24,5614.33,6313
25,4966.86,7477
26,5132.46,7126
27,6524.36,4987
28,7672.96,3866
29,5857.83,5950
30,5087.75,7228
31,11236.82,1455
32,5681.19,6214
33,10028.71,2087
34,23512.61,287
35,10511.84,1799
36,9098.83,2703
37,14162.26,795
38,7127.18,4323
39,5142.81,7110
40,6868.71,4577
41,6238.92,5385
42,3981.71,9277
43,6458.2,5081
44,9780.55,2238
45,5030.7,7341
46,4936.28,7538
47,11309.98,1428
48,10295.1,1919
49,6236.08,5391
50,3595.2,9745
51,15276.38,666
52,4931.82,7556
53,10513.99,1795
54,4069.64,9142
55,5394.36,6638
56,6270.08,5343
57,5102.87,7192
58,10086.76,2056
59,10316.59,1910
60,7376.19,4113
61,8214.26,3407
62,3542.57,9809
63,4275.18,8830
64,5163.4,7067
65,10081.72,2059
66,5776.48,6064
67,9265.16,2579
68,6343.6,5234
69,4704.15,8015
70,4077.34,9131
71,3786.02,9521
72,3496.17,9855
73,4926.72,7573
74,6359.18,5202
75,6164.22,5506
76,3769.8,9541
77,8545.49,3165
78,4129.74,9073
79,7017.62,4422
80,6147.1,5541
81,4559.38,8297
82,5216.12,6967
83,5318.07,6771
84,4982,7439
85,8837.45,2911
86,9977.66,2129
87,22545.35,309
88,6685.82,4781
89,12267.94,1148
90,7859.63,3713
91,6198.27,5454
92,7104.58,4343
93,5322.1,6766
94,8259.39,3373
95,17100.95,520
96,5212.47,6970
97,4697.82,8027
98,5127.96,7136
99,9092.22,2709
100,5118.94,7153
101,14050.56,813
102,12863.78,1014
103,4761.43,7896
104,9963.16,2136
105,6560.38,4947
106,4438.7,8520
107,31876.56,151
108,5280.66,6847
109,10494.6,1808
110,6927.56,4523
111,4169.24,9017
112,4415.38,8569
113,6313.33,5276
114,5352.24,6714
115,9063.93,2729
116,6044.87,5692
117,8248.1,3383
118,10514.34,1794
119,6000.15,5751
120,5318.01,6772
121,20342.83,375
122,4630.56,8144
123,3976.36,9286
124,36127.56,84
125,9590.87,2355
126,4031.67,9206
127,7200.33,4266
128,7547.17,3950
129,4087.59,9119
130,12226.55,1165
131,7399.09,4089
132,7428.16,4060
133,8945.5,2829
134,9124.97,2682
135,10867.86,1611
136,11489.11,1369
137,4915.76,7603
138,6916.43,4533
139,10762.33,1658
140,6222.47,5408
141,24782.54,267
142,4083.79,9128
143,5263.13,6879
144,6874.86,4569
145,6423.04,5119
146,6862.63,4580
147,4983.81,7434
148,9873.4,2181
149,10161.4,2010
150,11673.04,1310
151,5584.96,6357
152,4423.91,8548
153,4016.37,9237
154,5433.63,6572
155,4216.23,8946
156,9396.56,2492
157,22133.96,321
158,9083.92,2714
159,7766.16,3785
160,10497.69,1805
161,3616.74,9724
162,11611.52,1329
163,7577.26,3931
164,4847.71,7736
165,8897.33,2869
166,5356.09,6707
167,10985.33,1558
168,10798.8,1643
169,10104.61,2047
170,3556.14,9793
171,7279.25,4195
172,4061.92,9155
173,4244.47,8888
174,9766.87,2246
175,5510.57,6457
176,3609.68,9732
177,4822.39,7784
178,13039.35,977
179,6058.03,5677
180,6388.34,5171
181,9517.49,2410
182,3795.64,9512
183,7873.72,3700
184,7344.38,4134
185,14612.48,742
186,4047.69,9184
187,5118.55,7155
188,12389.72,1124
189,8670.55,3051
190,8496.62,3189
191,11353.16,1412
192,3913.08,9375
193,4311.99,8757
194,4468.4,8471
195,12180.18,1176
196,13407.12,909
197,17078.27,522
198,7764.16,3786
199,3904.99,9386
200,4808.5,7806
201,7898.27,3682
202,8759.56,2963
203,9872.4,2184
204,9848.32,2202
205,10129.85,2033
206,5195.48,7002
207,4426.25,8542
208,4500.19,8398
209,5508.03,6461
210,6293.81,5311
211,16431.22,564
212,8228.17,3399
213,4950.13,7513
214,13302.76,934
215,4654.22,8109
216,4563.85,8292
217,5325.94,6759
218,5379.61,6664
219,4273.59,8833
220,6204.81,5444
221,21902.81,331
222,5749.27,6114
223,8956.9,2814
224,8600.01,3108
225,4012.78,9239
226,4858.56,7718
227,5736.52,6137
228,3749.36,9569
229,4903.4,7635
230,6563.29,4942
231,4060.65,9159
232,3971.95,9295
233,4439.35,8519
234,8681.42,3037
235,6348.91,5227
236,15533.61,642
237,7446.88,4042
238,30302.1,177
239,4694.2,8034
240,9293.24,2557
241,10736.36,1681
242,5356.88,6703
243,7671.14,3868
244,5952.06,5828
245,4638.02,8136
246,5491.94,6477
247,9248.36,2591
248,4283.14,8811
249,7578.64,3930
250,3369.94,9943
251,4137.07,9057
252,30170.27,180
253,4402.72,8590
254,11073.01,1516
255,4625.15,8150
256,5110.09,7174
257,3481.05,9869
258,18480.53,457
259,4521.19,8353
260,8718.66,3001
261,10543.18,1777
262,4427.01,8539
263,4727.2,7972
264,9144.7,2666
265,9474.66,2442
266,4225.24,8926
267,29548.18,193
268,9225.08,2612
269,9304.85,2546
270,6886.96,4558
271,11001.49,1552
272,11220.96,1457
273,5000.05,7396
274,3554.34,9794
275,4797.09,7822
276,8740.57,2977
277,6194.08,5461
278,26763.58,241
279,8684.59,3032
280,8698.63,3021
281,3658.11,9688
282,8674.64,3045
283,7473.89,4019
284,7546.66,3952
285,4911.51,7613
286,14697.78,734
287,5131.54,7127
288,6473.69,5062
289,5690.93,6200
290,4642.35,8124
291,12050.5,1211
292,10644.22,1730
293,5290.92,6826
294,9686.44,2294
295,6811.87,4641
296,5676.4,6226
297,10946.86,1575
298,7273.26,4200
299,13388.96,911
300,4373.77,8657
301,7275.57,4196
302,6254.28,5365
303,7404.47,4083
304,5202.44,6987
305,8901.64,2867
306,10493.27,1810
307,4086.75,9124
308,9334.66,2528
309,4953.94,7504
310,12082.72,1206
311,4511.35,8377
312,12747.82,1038
313,6165.98,5504
314,17297.05,510
315,7863.06,3710
316,6201.99,5450
317,22129.06,322
318,4022.57,9222
319,7747.95,3796
320,5772.73,6072
321,12259.38,1153
322,9404.69,2486
323,5872.26,5927
324,5972.2,5799
325,11288.83,1436
326,6188.57,5472
327,6227.55,5403
328,33558.74,113
329,9807.58,2216
330,7343.32,4136
331,8807.91,2923
332,9841.03,2207
333,3986.02,9269
334,5381.9,6657
335,4766.38,7879
336,6185.89,5474
337,6994.09,4446
338,18325.82,464
339,15878.01,616
340,13059.87,974
341,8111.5,3491
342,7875.74,3695
343,6827.26,4620
344,11694.33,1307
345,4742.78,7932
346,7987.15,3604
347,7413.08,4070
348,9868.76,2186
349,10403.6,1853
350,3503.89,9849
351,11360.33,1410
352,4656.37,8104
353,8330.39,3314
354,9469.95,2446
355,20299.5,377
356,19906.76,392
357,4596.2,8220
358,6290.98,5315
359,9351.17,2520
360,5412.72,6603
361,7887.19,3688
362,4370.56,8664
363,70547.62,20
364,33324.36,119
365,5290.69,6827
366,3933.27,9349
367,4277.99,8822
368,6843.88,4600
369,8223.26,3404
370,3759.72,9554
371,6157.89,5516
372,5990.06,5771
373,4924.75,7579
374,10433.26,1841
375,6488.43,5039
376,6507.95,5014
377,14315.23,781
378,5120.99,7150
379,6971.79,4474
380,10005.58,2109
381,3744.97,9574
382,4632.64,8142
383,4217.02,8942
384,10187.6,1990
385,5980.41,5787
386,3666.1,9672
387,5078.18,7243
388,5861.05,5945
389,12280.68,1146
390,12347.5,1132
391,12482.22,1098
392,4670.8,8075
393,10236.12,1963
394,10884.69,1603
395,18251.86,467
396,9158.26,2655
397,4913.58,7608
398,5245.47,6914
399,33944.23,105
400,8670.71,3050
401,7332.23,4150
402,7007.73,4432
403,5984.39,5782
404,7223.45,4245
405,14043.96,814
406,5625.48,6291
407,5113.29,7171
408,4943.8,7526
409,10006.74,2107
410,4768.51,7872
411,4675.37,8066
412,3431.77,9905
413,3482.9,9866
414,6572.54,4936
415,5919.75,5862
416,5467.97,6523
417,7113,4338
418,33255.26,122
419,16028.37,605
420,6644.34,4830
421,5840.77,5976
422,6380.5,5182
423,4142.67,9050
424,5400,6627
425,3670.91,9664
426,8044.41,3547
427,6446.68,5097
428,4963.78,7486
429,9921.77,2154
430,10367.34,1879
431,8047.42,3545
432,3743.07,9576
433,4288.03,8801
434,14927.8,706
435,12443.41,1109
436,5540.6,6420
437,4447.66,8507
438,9464.94,2449
439,6627.92,4855
440,5533.09,6431
441,8015.04,3575
442,4762.4,7893
443,4598.36,8212
444,14478.29,763
445,6665.23,4807
446,5579.28,6367
447,8525.42,3175
448,14138.35,801
449,9705.09,2282
450,5308.22,6791
451,12142.86,1189
452,5133.94,7122
453,8874.07,2885
454,10190.55,1987
455,9898.34,2168
456,6171.65,5495
457,12024.61,1221
458,4576.16,8266
459,7363.71,4124
460,6324.15,5265
461,8232.24,3394
462,7263.73,4210
463,10159.01,2012
464,7935.16,3650
465,27469.09,230
466,4918.14,7596
467,8547.38,3161
468,8662.75,3055
469,6758.85,4709
470,9321.63,2537
471,13882.39,837
472,8047.54,3544
473,4746.76,7916
474,4382.39,8638
475,6200.05,5453
476,8712.89,3007
477,6311.4,5279
478,5619.95,6300
479,7414.47,4069
480,5394.07,6640
481,3400.42,9927
482,6416.78,5129
483,9031.44,2751
484,12033.79,1217
485,7307.65,4173
486,6876.69,4566
487,6508.33,5011
488,3932.61,9350
489,8654.25,3066
490,5850.46,5960
491,3782.31,9526
492,5118.43,7156
493,4173.31,9010
