NFT ID,Rarity Score,Rank
1,36001,1
3,36001,1
8,269.5,2276
9,274.02,2151
10,283.2,1949
14,345.49,858
16,381.9,505
21,275.14,2126
22,266.53,2336
23,237,3138
25,330.09,1075
26,284.04,1923
29,377.22,543
31,233.64,3222
33,269.83,2263
35,261.78,2458
40,318.3,1241
41,332.88,1033
44,289.21,1814
46,237.07,3136
52,311.66,1357
53,241.89,3009
54,187.87,3915
59,365.59,655
61,189.09,3906
63,180.16,3949
64,299.85,1571
67,316.82,1268
69,384.51,486
70,357.08,728
71,271.47,2219
75,236.86,3143
76,513.4,94
77,266.41,2341
78,277.49,2070
79,242.63,2990
82,399.16,383
84,303.11,1511
86,207.86,3712
90,253.09,2697
94,177.32,3962
95,257.69,2574
100,219.49,3522
105,323.07,1161
108,334.99,1008
111,270.66,2241
117,320.73,1193
119,292.7,1733
122,287.11,1858
123,253.39,2693
126,249.19,2812
127,314.99,1300
130,567.47,57
132,507.89,102
136,239.13,3075
143,228.54,3331
147,36001,1
150,324.82,1139
151,348.02,832
152,474.18,156
153,521.44,85
154,210.11,3686
155,187.78,3916
158,483.39,137
159,261.14,2484
161,319.37,1219
165,394.73,415
166,280.99,1986
167,342.15,904
173,362.9,676
185,177.89,3960
189,426.13,268
190,376.41,552
191,223.95,3441
195,316.43,1279
196,36001,1
199,333.65,1024
200,268.34,2296
206,622.82,44
207,256.48,2605
210,301.75,1540
211,256.41,2607
212,36001,1
215,281.17,1983
217,350.18,816
220,189.96,3902
221,335.41,1001
228,36001,1
229,270.21,2254
230,360.89,702
234,469.12,162
235,302.67,1515
237,292.84,1728
238,292.52,1737
239,338.22,959
240,226.92,3366
246,248.89,2824
248,296.73,1651
249,275.34,2118
252,505.05,104
253,214.8,3604
255,348,833
257,298.9,1596
258,411.01,333
259,500.26,112
261,290.85,1773
262,181.28,3943
263,412.08,326
264,272.93,2181
265,245.72,2902
266,356.03,741
267,320.91,1189
268,294.1,1695
269,319.07,1223
270,295.81,1663
273,510.27,98
274,264.65,2386
275,378.06,539
277,271.84,2209
278,268.33,2297
279,247.73,2845
280,241.46,3020
281,275.08,2128
282,237.29,3129
283,287.96,1839
285,445.72,215
294,36001,1
296,392.17,434
298,459.39,179
299,291.67,1761
300,36001,1
302,398.88,386
304,398.77,387
305,174.4,3972
308,254.09,2670
310,235.84,3170
311,36001,1
312,260.51,2500
317,311.72,1355
319,262.34,2440
326,446.09,212
335,350.39,814
337,218.74,3539
338,205.37,3751
342,384.04,490
343,419.44,296
344,258.17,2558
345,244.6,2928
349,224.11,3437
353,379.01,530
354,334.7,1010
358,330.74,1069
360,294.9,1680
361,352.12,791
362,371.13,596
363,36001,1
364,357.63,723
365,299.66,1578
367,428.8,255
375,385.4,476
377,285.44,1891
378,377.15,545
380,227.55,3355
382,340.46,925
383,36001,1
389,307.74,1423
390,224.44,3433
396,253.54,2688
398,332.39,1042
401,301.04,1552
402,362.52,680
403,295.62,1668
404,229.69,3316
406,236.89,3140
408,241.8,3013
411,195.11,3854
412,299.81,1573
413,387.82,465
417,194.81,3857
435,335.17,1005
437,174.67,3970
444,278.35,2046
447,290.73,1779
448,282.89,1957
452,224.72,3423
454,386.43,470
458,360.83,703
463,285,1900
466,474.54,155
469,337.33,974
475,308.64,1409
476,388.66,456
479,349.71,820
480,252.71,2704
484,290.1,1797
486,336.87,979
489,307.69,1425
490,175.23,3968
494,292.59,1735
499,239.22,3073
505,338.74,948
506,287.51,1852
507,207.86,3712
510,225.93,3395
515,295.71,1667
520,292.52,1737
526,36001,1
528,449.83,199
531,290.49,1785
534,267.49,2319
536,318.5,1234
538,258.82,2543
539,278.54,2039
545,224.3,3436
547,526.02,80
549,317.7,1251
555,367.41,634
556,259.45,2527
558,209.27,3698
559,250.97,2762
564,356.06,739
566,305.2,1476
567,245.78,2899
568,381.7,508
572,341.96,908
578,319.35,1220
579,171.42,3979
580,290.41,1788
582,211.75,3660
583,337.35,973
593,250.51,2774
596,399.16,383
597,316.88,1266
599,204.86,3757
600,290.37,1790
601,276.02,2101
604,498.06,118
607,238.64,3088
609,210.31,3684
611,291.05,1770
612,338.87,944
615,191.14,3889
617,485.78,136
619,243.88,2955
621,373.37,575
623,314.6,1309
624,280.67,1992
625,252.08,2728
628,414.27,316
629,384.79,481
632,366.87,640
633,422.51,283
634,299.47,1583
635,210.4,3682
638,384.07,488
639,411.8,328
640,292.83,1731
641,384.67,484
642,309.25,1397
643,316.82,1268
644,491.58,128
659,376.77,549
661,317.87,1246
663,613.22,47
665,304.09,1494
666,480.45,146
667,266.88,2329
669,286.93,1862
670,336.66,984
672,206.61,3728
674,218.84,3535
678,207.77,3716
679,301.24,1549
683,700,34
688,275.75,2112
689,317.18,1258
690,343.56,888
692,325.87,1120
694,341.55,913
698,190.78,3892
699,347.26,847
702,671.93,39
706,302.96,1512
707,361.46,694
708,319.08,1222
709,559.02,59
710,287.19,1857
716,290.82,1775
717,240.02,3054
718,224.01,3438
719,254.6,2648
720,254.93,2639
721,271.44,2220
722,201.85,3797
723,237.09,3135
727,248.55,2833
728,249.43,2806
732,291.55,1765
737,437.15,237
738,613.2,48
740,349.8,819
742,308.81,1404
743,294.5,1690
748,384.24,487
749,331.76,1054
750,259.68,2523
751,198.14,3833
752,272.71,2188
755,534.76,72
759,265.03,2374
762,297.33,1632
763,264.49,2391
764,255.56,2620
766,412.49,324
767,309.14,1398
770,204.27,3771
773,279.83,2010
774,282.64,1963
776,187.53,3917
780,359,712
782,306.33,1453
784,428.01,257
789,306.26,1456
790,421.44,289
792,303.19,1508
794,286.39,1872
796,282.7,1962
797,426.81,265
799,480.92,144
801,272.47,2195
806,258.29,2555
808,320.48,1198
809,343.88,879
811,300.21,1561
812,263.09,2424
814,291.8,1757
819,329.01,1082
820,316.57,1276
821,189.27,3905
824,395.4,406
825,476.49,151
826,296.97,1642
832,196.06,3846
836,359.56,710
837,334.62,1012
838,289.31,1811
840,281.45,1980
843,283.72,1933
844,308.93,1401
845,250.11,2787
846,421.65,286
849,276.26,2096
850,186.29,3928
851,262.39,2439
853,206.13,3734
859,298.03,1617
860,267.9,2306
861,370.51,602
862,367.95,627
865,276.99,2082
866,230.24,3304
867,363.93,672
871,278.54,2039
872,198.39,3830
873,224.67,3425
876,237.63,3117
877,265.54,2359
881,290.29,1793
882,224.97,3418
884,283.61,1935
886,233.17,3234
888,231.44,3282
890,394.09,422
891,359.6,709
892,342.85,897
893,292.98,1723
896,284.11,1921
903,231.44,3282
904,337.93,963
907,242.96,2983
908,238.91,3082
909,352.48,784
911,382.86,498
913,269.21,2279
917,252.46,2715
923,326.47,1117
926,294.61,1686
928,276.44,2093
932,274.91,2132
937,215.11,3601
947,313.26,1335
950,283.31,1944
951,400.78,374
953,162.58,3995
955,352.58,782
957,423.17,278
958,249.48,2804
961,321.23,1183
962,200.5,3806
964,264.28,2395
965,292.95,1725
966,249.16,2814
968,209.43,3696
970,330.46,1070
974,263,2426
976,425.49,271
977,233.23,3233
981,257.02,2590
985,273.57,2161
986,275.92,2108
988,309.75,1385
989,482.86,139
994,249.67,2800
998,303.65,1502
999,335.94,997
1000,445.64,216
1001,293.3,1714
1007,472.08,157
1009,275.97,2103
1015,403.58,357
1020,209.46,3694
1021,245.24,2913
1022,261.62,2461
1024,295.22,1676
1026,281.82,1973
1027,267.21,2321
1031,259.72,2522
1032,244.37,2937
1034,264.08,2400
1037,278.87,2032
1043,217.83,3557
1046,308.51,1410
1047,219.38,3527
1048,325.46,1127
1050,329.39,1077
1051,266.48,2338
1055,480,147
1057,220.94,3489
1059,228.2,3337
1062,301.76,1538
1066,231.97,3267
1068,300.09,1564
1069,537.9,69
1070,178.14,3958
1072,292.14,1747
1076,365.57,656
1077,341.24,917
1078,250.07,2788
1079,350.46,813
1080,246.58,2877
1082,295.45,1669
1088,279.42,2021
1091,324.93,1138
1092,374.76,567
1094,366.49,644
1097,364.36,667
1102,348.35,827
1110,166.53,3991
1111,233.3,3231
1112,312.95,1341
1114,175.25,3967
1116,294.17,1693
1120,254.12,2666
1123,364.96,662
1124,289.39,1810
1127,751.39,30
1128,323.4,1157
1129,266.54,2335
1134,419.76,294
1137,256.41,2607
1138,238.32,3096
1149,276,2102
1152,279.27,2022
1153,395.16,411
1154,336.1,995
1155,227.24,3359
1156,375.18,563
1160,369.44,612
1161,743.35,31
1163,373.5,573
1165,237.9,3104
1166,299.68,1576
1167,314.05,1318
1168,166.98,3990
1170,203.44,3777
1171,226.15,3387
1173,480.59,145
1175,243.99,2951
1176,213.25,3629
1177,260.4,2504
1180,333.61,1025
1182,148.15,4000
1186,212.92,3639
1190,526.77,79
1192,309.81,1384
1197,175.63,3965
1199,212.78,3645
1200,284.35,1915
1202,263.61,2413
1205,257.8,2569
1206,364.13,671
1217,301.65,1541
1218,311.2,1366
1220,236.87,3142
1225,274.29,2144
1226,252.19,2722
1232,278.16,2054
1234,289.84,1801
1236,419.53,295
1240,330.44,1072
1242,448.18,204
1250,284.5,1911
1251,446.52,210
1252,449.51,200
1254,347.45,843
1255,195.86,3847
1265,217.03,3570
1266,352.27,788
1267,277.65,2066
1269,341.87,909
1271,288.01,1837
1276,380.18,521
1277,230.98,3291
1278,256.55,2603
1280,315.23,1295
1282,204.79,3763
1283,213.64,3624
1292,346.7,852
1295,291.72,1759
1299,361.52,690
1300,268.81,2286
1302,355.72,742
1306,355.56,745
1307,254.28,2657
1311,342.89,896
1315,399.99,376
1316,233.1,3237
1317,379.46,527
1318,267.66,2314
1322,502.39,107
1325,436.56,239
1332,171.82,3976
1333,370.39,603
1335,239.85,3059
1343,308.38,1412
1346,418.27,300
1349,227.46,3357
1350,421.33,290
1351,336.4,988
1354,488.41,132
1355,242.62,2991
1357,408.72,342
1359,337.78,965
1369,180.81,3946
1371,168.83,3983
1373,396.37,402
1374,341.97,907
1375,180.81,3946
1377,204.79,3763
1380,356.09,738
1381,237.76,3112
1385,220.67,3499
1386,191.1,3890
1389,378.39,538
1392,307.12,1435
1395,285.21,1895
1400,261.81,2455
1403,236.92,3139
1404,212.57,3647
1405,172.46,3974
1406,207.84,3714
1409,211.63,3662
1411,388.5,458
1413,322.23,1171
1415,340.87,919
1418,361.76,684
1427,257.17,2587
1430,274.25,2145
1431,283.58,1936
1432,354.61,754
1433,303.57,1504
1434,534.95,71
1437,371.77,588
1439,564.74,58
1444,296.84,1646
1448,384.89,479
1449,392.86,426
1452,309.58,1390
1453,282.1,1967
1454,213.9,3617
1456,234.67,3194
1458,343.68,883
1465,618.82,46
1468,392.44,431
1470,290.95,1771
1471,264.95,2376
1472,254.98,2637
1474,215.18,3599
1478,442.48,223
1479,208.46,3706
1485,279.04,2029
1486,292.43,1741
1487,252.66,2708
1489,415.03,311
1491,350.51,812
1495,187.24,3921
1496,267.79,2309
1500,199.6,3815
1501,295.78,1664
1502,392.47,430
1506,294.43,1691
1507,339.76,937
1509,293.08,1719
1510,324.34,1146
1512,265.48,2363
1514,372.92,581
1516,256.6,2601
1517,274.99,2129
1518,340.78,921
1520,270.42,2248
1525,258.86,2541
1531,260.44,2501
1535,296.42,1655
1538,297.27,1634
1539,343.59,887
1540,283.03,1954
1542,335.48,999
1543,283.29,1947
1546,287.75,1846
1547,426.1,269
1548,309.85,1382
1550,262.5,2435
1551,271.18,2225
1552,352.02,793
1554,443.31,222
1555,327.63,1099
1561,338.08,960
1562,344.6,867
1563,211.53,3664
1565,436.94,238
1569,240.38,3042
1572,198.19,3832
1573,298.76,1599
1579,380.26,520
1580,248.75,2828
1581,230.81,3296
1582,244.13,2946
1587,318.41,1237
1588,232.58,3248
1589,289.85,1800
1591,606.39,50
1595,369.44,612
1597,456.94,189
1603,252.14,2723
1610,293.78,1703
1611,352.36,785
1612,250.44,2777
1615,239.11,3076
1622,312.42,1345
1623,283.5,1940
1626,171.81,3977
1627,327.23,1106
1629,273.5,2163
1630,262.63,2433
1633,518.01,88
1635,417.02,305
1640,431.87,251
1641,204.81,3762
1642,378.82,532
1644,342.07,905
1645,273.68,2158
1649,349.59,822
1651,321.24,1182
1655,249.17,2813
1656,515.67,90
1657,311.17,1368
1659,276.48,2091
1660,467.1,163
1662,288.68,1822
1663,236.75,3147
1671,307.21,1434
1674,349.66,821
1682,304.32,1490
1683,231.81,3272
1685,301.18,1550
1686,273.74,2156
1687,287.07,1860
1692,292.05,1749
1693,308.71,1406
1699,278.07,2057
1702,380.93,515
1705,254.1,2667
1710,335.96,996
1711,329.2,1079
1713,353.34,771
1724,276.14,2099
1725,358.74,715
1726,347.5,841
1728,205.87,3739
1731,242.55,2996
1734,341.15,918
1735,302.04,1530
1737,231.31,3287
1744,409.67,338
1747,401.11,373
1748,290.23,1794
1749,528.22,77
1750,319.9,1212
1751,283.77,1931
1752,434.93,243
1757,311.59,1358
1759,376.95,546
1760,396.06,404
1762,229.97,3312
1766,295.73,1666
1767,218.81,3536
1768,341.58,912
1771,172.17,3975
1774,718.89,33
1776,284.31,1917
1777,369.22,615
1779,358.85,713
1780,237.42,3123
1788,340.23,928
1790,314.46,1312
1794,381.12,514
1797,313.06,1339
1801,370.88,599
1804,336.39,989
1807,279.55,2015
1810,205.53,3746
1818,301.35,1546
1819,277.6,2069
1822,317.57,1252
1839,478.19,149
1841,386.54,469
1842,265.47,2364
1843,231.46,3281
1845,296.92,1643
1848,327.6,1100
1851,269.96,2260
1854,311.59,1358
1855,216.17,3586
1858,194.6,3858
1860,236.89,3140
1862,262.07,2447
1865,344.23,875
1866,231.44,3282
1873,256.17,2612
1874,231.51,3279
1882,299.48,1582
1888,401.62,368
1890,253.65,2686
1892,372.22,584
1898,275.68,2113
1900,338.02,961
1902,366.21,647
1904,413.99,318
1905,238.38,3095
1909,445.2,218
1911,233.42,3228
1912,201.41,3799
1914,194.18,3862
1915,482.95,138
1918,315.22,1296
1919,295.76,1665
1920,306.03,1459
1921,441.36,225
1927,253.48,2690
1929,465.03,167
1933,197.28,3836
1936,302.01,1533
1941,489.97,130
1943,242.14,3003
1944,236.72,3149
1946,221.25,3483
1951,187.91,3912
1954,232.42,3252
1959,315.21,1297
1962,407.83,344
1967,344.04,876
1970,185.17,3932
1972,327.16,1108
1977,342.01,906
1979,207.93,3709
1982,429.99,253
1987,244.87,2917
1988,227.9,3345
1989,287.82,1845
1993,542.85,68
1994,448.33,203
1997,261.99,2452
1998,579.01,53
1999,414.69,312
2000,202.95,3785
2002,276.48,2091
2003,225.96,3394
2004,252.62,2712
2008,237.93,3102
2017,374.24,568
2018,297.85,1621
2019,193.22,3875
2022,260.18,2510
2027,289.54,1804
2029,251.8,2733
2030,229.16,3324
2031,268.18,2301
2032,210,3688
2033,310.66,1375
2034,275.52,2115
2036,259.73,2521
2040,252.44,2717
2042,280.87,1989
2045,260.62,2497
2046,312.14,1348
2055,248.22,2839
2056,233,3240
2057,269.88,2261
2058,214.27,3614
2061,257.01,2592
2066,216.1,3589
2068,259.34,2529
2071,203.16,3781
2072,275.12,2127
2073,340.07,930
2078,242.68,2989
2080,245.3,2910
2081,320.79,1191
2082,313.83,1325
2083,236.86,3143
2084,200.88,3805
2085,403.81,356
2086,339.95,933
2090,249.25,2810
2092,287.9,1842
2094,456.75,190
2097,282.12,1966
2103,254.15,2664
2107,213.03,3636
2109,218.5,3545
2110,256.8,2597
2111,288.76,1821
2112,310.59,1376
2114,230.1,3307
2115,304.11,1493
2117,383.82,493
2118,322.49,1168
2119,364.5,665
2120,210.64,3676
2122,261.21,2481
2123,241.97,3006
2124,226.02,3391
2125,319.07,1223
2131,223.23,3451
2134,423.51,276
2135,233.64,3222
2136,212.18,3659
2138,181.06,3945
2140,381.44,511
2143,271,2233
2146,233.25,3232
2149,211.74,3661
2150,181.82,3941
2151,258.81,2544
2157,225.99,3392
2160,274.77,2137
2166,221.81,3470
2169,278,2058
2171,336.61,986
2174,248.36,2837
2176,292.93,1726
2185,222.75,3463
2186,357.47,726
2192,269.61,2271
2195,228.07,3340
2199,220.86,3494
2201,214.54,3607
2206,274.8,2136
2208,361.11,696
2209,297.09,1639
2210,231.1,3290
2214,243.29,2971
2216,242.42,2998
2221,356.6,732
2222,271.51,2218
2223,237.8,3109
2225,36001,1
2230,291.37,1767
2231,223.33,3448
2234,339.15,942
2236,319.38,1218
2242,278.23,2053
2244,314.65,1306
2247,212.31,3653
2249,239.69,3061
2250,322.24,1170
2253,32058.97,25
2254,220.88,3492
2256,247.26,2858
2257,204.49,3769
2259,235.82,3172
2260,221.6,3476
2264,243.05,2981
2266,240.37,3043
2268,205.48,3747
2270,36001,1
2272,267.94,2304
