NFT ID,Rarity Score,Rank
1,57.51,9889
2,178.81,3524
3,165.29,4407
4,120.81,5741
5,60.87,9704
6,103.45,6650
7,210.61,1427
8,58.79,9829
9,90.72,7865
10,279.13,316
11,90.94,7841
12,120.66,5753
13,70.22,9305
14,113.48,6180
15,201.77,1816
16,226.37,925
17,110.41,6354
18,202.39,1784
19,81.32,8995
20,175.72,3752
21,174.69,3826
22,63.56,9618
23,122.27,5666
24,288.54,228
25,81.94,8957
26,67.67,9456
27,85.25,8569
28,88.99,8076
29,68.96,9370
30,96.1,7131
31,160.05,4649
32,132.81,5400
33,230.12,855
34,85,8612
35,151.45,4941
36,238.66,732
37,177.4,3633
38,67.55,9461
39,149.42,5000
40,86.29,8406
41,197.68,2070
42,183.34,3153
43,221.09,1035
44,160.36,4630
45,146.67,5078
46,186.42,2881
47,89.16,8058
48,95.04,7282
49,130.31,5455
50,89.34,8033
51,70.14,9309
52,147.59,5043
53,81.68,8972
54,179.6,3457
55,169.96,4153
56,163.34,4486
57,194.8,2267
58,68.8,9382
59,58.82,9825
60,170.22,4146
61,118.02,5904
62,73.47,9190
63,165.86,4380
64,261.17,518
65,140.91,5226
66,134.47,5370
67,197.9,2052
68,93.68,7458
69,237.04,751
70,145.76,5101
71,167.39,4289
72,145.96,5096
73,87.86,8208
74,200.34,1894
75,151.61,4933
76,178.34,3560
77,190.87,2525
78,268.34,439
79,92.49,7624
80,83.31,8826
81,107.44,6523
82,191.49,2482
83,195.43,2217
84,265.59,467
85,96.08,7133
86,206.3,1609
87,95.47,7221
88,193.47,2366
89,94.72,7327
90,208.64,1509
91,153.09,4891
92,102.34,6698
93,68,9435
94,189.45,2627
95,195.91,2179
96,118.39,5880
97,109.54,6414
98,163.3,4489
99,192.28,2434
100,87.87,8207
101,217.91,1134
102,109.55,6411
103,96.22,7110
104,212.6,1328
105,186.76,2850
106,208.9,1489
107,168.07,4255
108,194.93,2258
109,160.74,4610
110,194.34,2302
111,241.71,710
112,82.63,8899
113,193.58,2355
114,97.49,6977
115,184.69,3035
116,104.89,6615
117,106.75,6556
118,196.5,2142
119,148.99,5011
120,188.06,2743
121,82.7,8892
122,68.77,9384
123,152.36,4917
124,86.63,8360
125,171.38,4061
126,90.16,7929
127,95.45,7223
128,215.55,1220
129,202.79,1765
130,190.63,2545
131,147.22,5054
132,116.84,5983
133,188.34,2720
134,72.01,9230
135,182.87,3212
136,234.78,781
137,69.16,9354
138,92.99,7557
139,84.31,8699
140,51.26,9943
141,111.52,6294
142,32.58,10000
143,194.3,2305
144,180.85,3372
145,105.66,6590
146,76.01,9142
147,249.18,644
148,80.87,9023
149,181.37,3338
150,170.63,4111
151,272.39,394
152,199.52,1939
153,83.67,8790
154,67.79,9444
155,270.34,413
156,236.25,760
157,72.53,9210
158,165.01,4423
159,267.09,451
160,93.43,7496
161,170.26,4143
162,219.16,1094
163,203.13,1752
164,60.03,9766
165,81.81,8967
166,152.22,4920
167,200.1,1908
168,248.26,650
169,172.47,3980
170,113.19,6196
171,82.35,8921
172,174.74,3824
173,221.04,1037
174,277.72,329
175,240.81,716
176,185.56,2964
177,93.33,7514
178,145.12,5121
179,173.65,3892
180,78.83,9088
181,224.25,967
182,266.35,460
183,73.61,9185
184,154.08,4861
185,158.86,4701
186,183.14,3178
187,60.31,9752
188,87.62,8231
189,102.38,6694
190,172.59,3971
191,246.18,669
192,92.16,7668
193,250.23,630
194,117.09,5967
195,58.63,9841
196,199.88,1924
197,200.53,1878
198,289.92,218
199,176.97,3670
200,110.54,6348
201,173.52,3904
202,91.34,7793
203,148.7,5021
204,217.26,1161
205,124.59,5582
206,84.64,8656
207,218.99,1100
208,232.03,821
209,157.27,4767
210,98.23,6907
211,173.29,3927
212,90.9,7843
213,120.77,5745
214,155.76,4821
215,134.67,5367
216,182.98,3198
217,284.06,269
218,200.14,1906
219,92.89,7574
220,96.1,7131
221,113.99,6155
222,92.77,7584
223,185.13,2996
224,200.06,1917
225,184.63,3041
226,329.94,36
227,108.88,6448
228,167.38,4291
229,172.24,3996
230,171.83,4032
231,102.51,6689
232,109.36,6422
233,178.45,3546
234,240.94,715
235,174.16,3859
236,162.17,4544
237,191.45,2488
238,73.89,9182
239,91.66,7741
240,89.01,8073
241,177.98,3589
242,185.11,2999
243,131.5,5434
244,64.81,9585
245,92.03,7686
246,184.13,3077
247,155.41,4834
248,183.77,3105
249,85.51,8533
250,202.51,1779
251,174.24,3853
252,93.69,7457
253,99.92,6798
254,113.27,6192
255,222.06,1011
256,193.63,2353
257,190.53,2550
258,165.56,4392
259,160.48,4624
260,189.54,2622
261,184.33,3065
262,181.04,3365
263,162.71,4511
264,226.68,920
265,89.45,8017
266,81.44,8986
267,186.74,2853
268,259.24,545
269,183.33,3156
270,80.72,9032
271,58.52,9850
272,179.51,3462
273,92.71,7593
274,175.2,3787
275,124.25,5595
276,132.5,5406
277,99.08,6848
278,57.2,9901
279,84.21,8712
280,150.09,4982
281,92.2,7661
282,171.26,4071
283,193.85,2342
284,114.67,6105
285,198.37,2013
286,32.73,9999
287,103.22,6659
288,127.54,5507
289,111.74,6273
290,196.06,2170
291,63.13,9631
292,218.32,1121
293,95.69,7188
294,146.8,5072
295,96.59,7068
296,158.36,4724
297,87.56,8239
298,117.42,5943
299,146.83,5070
300,211.28,1393
301,274.98,364
302,211.58,1375
303,207.66,1537
304,157.99,4739
305,234.88,780
306,122.42,5660
307,124.47,5585
308,96.87,7036
309,84.42,8685
310,88.78,8097
311,123.75,5609
312,160.4,4628
313,177.42,3631
314,166.6,4343
315,97.55,6969
316,165.5,4395
317,168.24,4245
318,82.22,8934
319,187.05,2829
320,86.84,8324
321,201.23,1847
322,111.77,6269
323,314.4,73
324,187.72,2768
325,162.15,4546
326,76.15,9138
327,96.45,7083
328,83.05,8853
329,177.52,3623
330,94.73,7325
331,83.05,8853
332,85.88,8474
333,112.68,6225
334,83.51,8808
335,66.25,9532
336,206.39,1605
337,113.78,6169
338,196.87,2116
339,165.99,4373
340,244.38,686
341,97.42,6989
342,345.81,20
343,90.26,7917
344,161.48,4584
345,308.44,98
346,122.44,5658
347,124.64,5579
348,118.99,5844
349,237.11,749
350,229.96,857
351,87.21,8276
352,181.73,3305
353,124.76,5574
354,198.34,2015
355,156.29,4801
356,62.59,9650
357,143.49,5168
358,80.82,9026
359,174.65,3830
360,86.01,8453
361,56.26,9921
362,291.6,207
363,83.24,8836
364,105.03,6610
365,140.81,5231
366,165.79,4382
367,79.99,9051
368,96.21,7115
369,167.04,4322
370,84.2,8713
371,187.72,2768
372,175.22,3784
373,194.74,2275
374,120.79,5743
375,185.28,2979
376,182.88,3207
377,161,4599
378,150.25,4975
379,180.05,3429
380,172.71,3963
381,174.42,3840
382,93.79,7446
383,179.64,3456
384,157.52,4759
385,302.01,128
386,97.07,7016
387,278.32,326
388,181.88,3297
389,214.08,1261
390,97.05,7018
391,161.84,4566
392,195.96,2176
393,194.46,2295
394,212.09,1349
395,182.82,3219
396,110.27,6364
397,71.44,9255
398,59.45,9787
399,258.52,551
400,193.75,2349
401,114.8,6101
402,148.03,5033
403,71.47,9252
404,89.74,7980
405,135.15,5353
406,264.84,475
407,101.91,6714
408,195.88,2180
409,207.66,1537
410,191.35,2496
411,117.76,5923
412,70.23,9303
413,192.03,2445
414,85.88,8474
415,93.79,7446
416,92.01,7689
417,100.02,6797
418,89.75,7977
419,188.09,2742
420,104.95,6613
421,72.1,9227
422,150.69,4969
423,129.31,5478
424,115.83,6035
425,258.63,550
426,312.45,80
427,183.25,3168
428,183.35,3151
429,185.43,2974
430,298.83,151
431,90.47,7896
432,172.03,4015
433,89.7,7989
434,213.05,1313
435,92.57,7610
436,121.64,5698
437,104.33,6633
438,42.77,9965
439,198.58,1998
440,91.96,7698
441,270.46,411
442,235.77,770
443,96.21,7115
444,176.92,3674
445,85.83,8481
446,83.79,8770
447,163.44,4483
448,91.65,7742
449,255.37,578
450,278.54,322
451,230.39,849
452,85.46,8538
453,68.99,9366
454,280.19,307
455,107.01,6546
456,107.76,6503
457,204.78,1675
458,116.51,6003
459,96.05,7138
460,97.58,6966
461,163.68,4474
462,71.82,9239
463,97.89,6938
464,57.83,9877
465,82.32,8923
466,108.48,6463
467,94.34,7383
468,124.44,5588
469,195.23,2235
470,179.59,3458
471,91.25,7805
472,146.82,5071
473,198.55,1999
474,260.59,527
475,99.1,6846
476,191.05,2516
477,99.45,6821
478,175.47,3767
479,189,2670
480,280.21,304
481,68.62,9392
482,81.89,8960
483,87.26,8272
484,77.24,9107
485,172.18,4004
486,158.67,4705
487,83.07,8850
488,118.17,5892
489,154.17,4859
490,115.97,6021
491,214.32,1252
492,62.45,9657
493,188.58,2702
494,181.88,3297
495,176.28,3722
496,33,9994
497,59.08,9806
498,66.72,9505
499,85.18,8579
500,270.11,415
501,172.84,3948
502,159.99,4653
503,175.14,3790
504,194.08,2321
505,91.41,7780
506,216.85,1173
507,91.78,7728
508,164.19,4454
509,274.42,372
510,110.73,6337
511,95.57,7205
512,185.08,3003
513,88.57,8128
514,194.96,2255
515,193.16,2381
516,208.94,1486
517,70.1,9312
518,92.18,7666
519,93.1,7541
520,150.12,4981
521,113.7,6170
522,195.24,2234
523,67.05,9482
524,104.82,6619
525,104.01,6638
526,139.38,5259
527,86.67,8353
528,83.83,8766
529,63.36,9623
530,162.23,4541
531,177.27,3641
532,157.07,4774
533,59.82,9775
534,229.68,862
535,84.82,8636
536,73.54,9188
537,186.04,2921
538,90.14,7934
539,298.6,155
540,72.76,9205
541,167.74,4271
542,63.77,9609
543,208.82,1496
544,163.46,4482
545,212.82,1321
546,197.95,2048
547,89.94,7956
548,63.84,9608
549,86.17,8423
550,95.37,7234
551,95.84,7165
552,155.79,4818
553,90.9,7843
554,111.81,6266
555,113.23,6194
556,134.53,5368
557,190.06,2582
558,95.85,7164
559,118.75,5856
560,198.43,2009
561,79.49,9069
562,99.04,6851
563,247.78,652
564,214.53,1249
565,190.68,2540
566,147.39,5049
567,120.49,5758
568,91,7833
569,152.63,4908
570,127.35,5512
571,211.82,1361
572,247.29,660
573,157.1,4773
574,111.37,6299
575,288.65,227
576,216.36,1192
577,199,1971
578,96.57,7069
579,184.89,3021
580,198,2041
581,100.74,6758
582,170.52,4123
583,161.91,4560
584,96.92,7033
585,255.16,580
586,98.01,6928
587,68.92,9372
588,115.9,6028
589,167.29,4301
590,92.37,7639
591,183.36,3150
592,65.2,9570
593,93.49,7489
594,176.66,3688
595,94.14,7407
596,70.14,9309
597,183.37,3148
598,182.14,3279
599,197.97,2045
600,221.02,1038
601,83.79,8770
602,181.41,3331
603,71.2,9262
604,136.95,5312
605,200.6,1874
606,161.1,4593
607,217.54,1151
608,262.18,504
609,280.31,301
610,178.44,3548
611,92.28,7653
612,177.51,3624
613,268.77,434
614,79.26,9074
615,97.25,7000
616,237.06,750
617,172.26,3992
618,195.51,2210
619,117.21,5959
620,200.29,1896
621,207.27,1556
622,69.5,9342
623,294.63,180
624,90.82,7856
625,160.35,4632
626,60.9,9701
627,84.89,8628
628,88.79,8094
629,198.96,1972
630,185.15,2991
631,205.63,1638
632,111.9,6262
633,107.92,6497
634,145.05,5123
635,116.13,6014
636,88.37,8152
637,167.89,4263
638,97.11,7014
639,145.34,5113
640,84.3,8703
641,201.96,1803
642,170.48,4125
643,171.28,4068
644,175.31,3778
645,200.07,1914
646,131.87,5426
647,45.92,9950
648,210.92,1416
649,112.52,6230
650,94.5,7361
651,166.67,4340
652,69.72,9330
653,218.16,1126
654,241.86,708
655,171.33,4064
656,89.5,8010
657,160.51,4623
658,159.03,4690
659,83.66,8792
660,179.36,3475
661,194.15,2317
662,97.88,6939
663,167.96,4259
664,130.98,5441
665,192.16,2441
666,268.55,437
667,217.66,1147
668,71.17,9264
669,207.2,1560
