NFT ID,Rarity Score,Rank
1,100.25,5384
2,176.76,1210
3,132.35,2660
4,348.06,313
5,126,3042
6,117.06,3724
7,97.8,5626
8,743.41,25
9,79.81,7247
10,120.4,3461
11,70.49,7708
12,122.27,3318
13,111.84,4227
14,123.83,3197
15,85.74,6817
16,81.42,7155
17,173.08,1273
18,130.27,2779
19,153.94,1718
20,66.74,7817
21,154.57,1698
22,202.21,848
23,88.79,6543
24,103.72,5042
25,123.56,3220
26,125.14,3102
27,83.68,6989
28,79.31,7288
29,127.96,2910
30,98.39,5575
31,111.84,4227
32,146,1987
33,85.52,6829
34,111.96,4208
35,90.89,6366
36,123.89,3194
37,370.44,270
38,428.28,202
39,92.28,6210
40,76.83,7442
41,246.97,609
42,451.13,185
43,135.88,2457
44,125.88,3049
45,176.12,1220
46,70.17,7724
47,84.17,6941
48,103,5112
49,421.68,205
50,65.4,7839
51,84.96,6878
52,116.8,3753
53,104.38,4976
54,178.48,1181
55,105.93,4809
56,391.98,233
57,98.96,5513
58,115.21,3912
59,84.16,6943
60,192.35,966
61,93.29,6118
62,112.13,4187
63,147.41,1921
64,105.37,4864
65,86.78,6726
66,153.54,1730
67,111.6,4252
68,100.92,5319
69,124.9,3122
70,94.55,5967
71,199.78,875
72,115.16,3914
73,121.36,3383
74,111.72,4239
75,115.76,3862
76,155.64,1669
77,88.01,6621
78,133.75,2586
79,106.91,4712
80,116.27,3806
81,127.07,2966
82,148.73,1859
83,217.61,736
84,88.42,6577
85,254.79,571
86,143.47,2096
87,203.98,832
88,152.48,1758
89,202.84,841
90,121.19,3391
91,116.14,3820
92,138.48,2311
93,83.57,6998
94,93.68,6067
95,104.37,4977
96,106.24,4781
97,79.91,7240
98,78.86,7323
99,101.51,5269
100,78.7,7337
101,80.86,7189
102,82.87,7055
103,124.96,3114
104,82.69,7065
105,75.78,7494
106,357.28,289
107,84.44,6920
108,116.13,3822
109,91.35,6306
110,63.28,7864
111,89.85,6446
112,89.56,6466
113,147.45,1919
114,136.06,2442
115,165.1,1445
116,121.93,3347
117,167.81,1387
118,72.87,7618
119,98.69,5539
120,275.91,491
121,117.57,3676
122,132.03,2679
123,562.67,125
124,133.5,2601
125,103.18,5094
126,105.24,4882
127,92.81,6165
128,82.73,7063
129,115.04,3927
130,195.84,916
131,156.82,1639
132,129.95,2797
133,146.34,1968
134,101.15,5303
135,103.03,5107
136,95.15,5897
137,95.71,5841
138,85.57,6826
139,143.56,2089
140,101.3,5286
141,76.65,7453
142,86.21,6780
143,108.31,4565
144,112.35,4170
145,106.63,4735
146,80.57,7208
147,113.77,4049
148,82.4,7086
149,88.22,6593
150,125.17,3099
151,64.86,7847
152,115.92,3845
153,145.89,1990
154,187.95,1033
155,182.05,1120
156,101.78,5246
