NFT ID,Rarity Score,Rank
1,152.23,7860
2,140.49,9061
3,376.72,386
4,134.7,10538
5,215.5,2259
6,122.89,11759
7,137,9928
8,181.56,4983
9,150.32,8161
10,170.05,6145
11,151.88,7924
12,167.12,6444
13,123.24,11678
14,122.83,11775
15,140.24,9110
16,160.73,6847
17,170.03,6147
18,154.86,7389
19,126.72,11079
20,156.74,7149
21,186.64,4460
22,121.65,12088
23,137.13,9893
24,200.17,3128
25,138.08,9615
26,1616.93,56
27,187.96,4315
28,245.51,1334
29,120.15,12371
30,175.79,5491
31,203.64,2903
32,169.69,6180
33,189.97,4093
34,124.18,11471
35,192.96,3771
36,168.38,6325
37,184.42,4694
38,189.75,4114
39,203.33,2930
40,136.04,10201
41,155.03,7363
42,147.03,8485
43,176.93,5391
44,140.38,9091
45,133.17,10725
46,167.11,6446
47,416.66,225
48,208.44,2602
49,173.27,5789
50,133.65,10687
51,144.55,8604
52,185.02,4638
53,142.51,8766
54,176.37,5435
55,121.39,12150
56,159.81,6901
57,172.87,5829
58,138.86,9404
59,177.19,5366
60,251.98,1189
61,201.89,3023
62,161.74,6795
63,232.41,1687
64,153.22,7676
65,138.26,9554
66,174.5,5633
67,190.01,4085
68,167.99,6358
69,251.58,1196
70,369.35,419
71,194.88,3578
72,166.17,6514
73,207.76,2654
74,156.92,7127
75,112.9,12548
76,146.42,8508
77,160.4,6866
78,127.35,11007
79,122.21,11941
80,128.08,10952
81,172.01,5919
82,120.71,12261
83,163.66,6687
84,140.63,9039
85,152.33,7838
86,111.63,12599
87,202.45,2991
88,153.07,7700
89,161.75,6792
90,121.15,12191
91,258.85,1072
92,210.96,2456
93,215.79,2249
94,125.32,11246
95,182.1,4935
96,146.16,8523
97,150.52,8132
98,178.92,5216
99,143.43,8681
100,212.8,2377
101,210.2,2492
102,154.77,7407
103,199.23,3202
104,137.17,9879
105,135.3,10395
106,212.33,2394
107,183.64,4773
108,205.48,2796
109,423.89,202
110,122.3,11919
111,142.26,8785
112,128.12,10949
113,423.61,204
114,190.43,4037
115,187.15,4406
116,185.87,4545
117,201.93,3018
118,147.6,8452
119,170.32,6108
120,187.5,4366
121,174.57,5624
122,143.3,8690
123,145.55,8556
124,132.01,10791
125,119.64,12429
126,139.31,9317
127,242.02,1417
128,189.56,4133
129,208.25,2615
130,136.16,10169
131,194.26,3631
132,156.83,7137
133,126.92,11055
134,250.42,1221
135,146.14,8525
136,122.55,11847
137,138.44,9508
138,108.08,12905
139,202.84,2963
140,168.4,6324
141,127.75,10975
142,233.32,1659
143,164.67,6611
144,171.57,5964
145,138.35,9529
146,119.32,12454
147,193.59,3706
148,153.48,7628
149,390.69,322
150,121.56,12111
151,157.01,7113
152,143.4,8683
153,175.36,5536
154,139.59,9260
155,186.03,4525
156,111.04,12632
157,348.83,553
158,127.85,10972
159,153.83,7561
160,1597.25,60
161,139.9,9183
162,342.71,590
163,137.61,9755
164,133.25,10716
165,135.51,10347
166,217.12,2209
167,181.31,5002
168,166.88,6462
169,150.84,8088
170,163.48,6696
171,209.36,2530
172,140.13,9133
173,201.09,3074
174,178.33,5280
175,208.54,2595
176,173.35,5776
177,271.95,960
178,179.53,5175
179,178.42,5269
180,125.54,11210
181,217.35,2202
182,208.24,2616
183,172,5920
184,111.82,12587
185,195.48,3513
186,173.1,5806
187,365.02,448
188,187.35,4384
189,189.79,4109
190,266.96,991
191,189.9,4101
192,139.4,9298
193,176.28,5447
194,205.97,2767
195,183.32,4802
196,119.96,12396
197,157.24,7092
198,122.22,11936
199,140.68,9031
200,165.47,6556
201,155.27,7332
202,141.02,8962
203,359.73,494
204,171.24,5999
205,156.93,7124
206,124.58,11374
207,119.91,12401
208,166.96,6457
209,185.96,4534
210,156.63,7165
211,129.75,10866
212,185.97,4531
213,148.27,8402
214,158.69,6974
215,134.5,10576
216,456.56,151
217,152.69,7770
218,139.98,9168
219,216.94,2216
220,135.24,10407
221,156.72,7152
222,208.86,2575
223,170.24,6121
224,119.7,12423
225,122.86,11765
226,204.84,2839
227,195.11,3552
228,157.86,7038
229,185.84,4546
230,148,8424
231,374.23,397
232,133.38,10707
233,120.72,12259
234,148.49,8383
235,120.53,12306
236,127.4,11002
237,142.33,8777
238,136.94,9950
239,235.67,1594
240,127.47,10994
241,172.6,5860
242,137.68,9731
243,157.08,7102
244,188.96,4204
245,136.63,10029
246,151.24,8027
247,154.43,7462
248,167.38,6422
249,339.61,607
250,167.24,6436
251,122.2,11942
252,134.53,10570
253,153.06,7703
254,316.76,721
255,109.86,12745
256,133.5,10699
257,175.63,5511
258,136.16,10169
259,192.54,3808
260,142.82,8731
261,339.65,606
262,154.35,7479
263,155.85,7254
264,142.71,8747
265,152.27,7849
266,138.72,9433
267,155.5,7298
268,137.25,9861
269,210.5,2474
270,157.9,7030
271,137.73,9712
272,188.44,4267
273,185.5,4590
274,198.69,3231
275,188.08,4304
276,126.06,11147
277,420.72,214
278,168.45,6318
279,120.05,12386
280,122.01,11995
281,201.27,3066
282,201.17,3070
283,209.14,2546
284,174.63,5620
285,361.33,485
286,190.15,4070
287,213.25,2354
288,136.26,10137
289,224.03,1961
290,209.33,2531
291,218.72,2157
292,221.14,2063
293,138.11,9606
294,136.13,10180
295,233.26,1662
296,120.92,12234
297,177.41,5353
298,121.07,12201
299,122.43,11885
300,149.58,8279
301,166.48,6491
302,110.05,12723
303,466.11,135
304,213.12,2359
305,142.53,8761
306,150.95,8074
307,190.93,3987
308,192.7,3794
309,185.25,4614
310,199.38,3185
311,165.65,6543
312,189.42,4148
313,138.5,9489
314,455.94,152
315,119.28,12457
316,411.89,242
317,181.02,5033
318,190.31,4052
319,173.38,5774
320,409.34,249
321,308.14,785
322,122.98,11736
323,143.08,8709
324,161.02,6832
325,167.35,6425
326,381.83,361
327,138.28,9549
328,119.62,12431
329,122.41,11888
330,136.27,10135
331,427.98,195
332,136.64,10025
333,240.66,1464
334,136.28,10134
335,144.15,8632
336,126.68,11084
337,153.78,7574
338,121.53,12119
339,152.7,7766
340,183.45,4795
341,140,9164
342,229.96,1765
343,170.06,6144
344,248.66,1261
345,196.07,3443
346,219.6,2118
347,195.74,3483
348,182.24,4919
349,134.02,10647
350,136.44,10095
351,132.51,10771
352,136.67,10012
353,124.03,11500
354,359.94,492
355,187.25,4397
356,192.03,3860
357,136.48,10077
358,208.97,2565
359,139.8,9211
360,125.54,11210
361,134.83,10509
362,137.6,9758
363,119.25,12466
364,339.48,608
365,156.36,7201
366,167.91,6366
367,229.62,1777
368,125.54,11210
369,135.02,10468
370,258.81,1074
371,415.46,233
372,213.69,2334
373,223.71,1974
374,196.24,3427
375,218.14,2180
376,159.65,6908
377,185,4639
378,124.09,11484
379,112.25,12564
380,239.74,1491
381,169.26,6230
382,106.63,12980
383,122.23,11934
384,152.94,7724
385,181.32,5000
386,267.15,989
387,184.46,4686
388,279.94,917
389,169.13,6244
390,123.4,11645
391,182.31,4916
392,171.63,5955
393,225.58,1918
394,121.87,12029
395,124.79,11333
396,151.71,7954
397,147.27,8467
398,198.44,3246
399,125.69,11186
400,168.88,6273
401,176.44,5428
402,239.68,1495
403,168.52,6306
404,123.4,11645
405,203.51,2916
406,150.51,8135
407,161.18,6824
408,178.79,5232
409,171,6024
410,137.24,9863
