NFT ID,Rarity Score,Rank
1,111.76,7752
2,111.76,7752
3,111.76,7752
4,111.76,7752
5,111.76,7752
6,111.76,7752
7,111.76,7752
8,111.76,7752
9,111.76,7752
10,111.76,7752
11,111.76,7752
12,111.76,7752
13,111.76,7752
14,111.76,7752
15,111.76,7752
16,111.76,7752
17,111.76,7752
18,111.76,7752
19,111.76,7752
20,111.76,7752
21,555028.44,9
22,111.76,7752
23,111.76,7752
24,111.76,7752
25,111.76,7752
26,111.76,7752
27,111.76,7752
28,10900.11,2948
29,9577.53,3845
30,10261.42,3381
31,9218.63,4085
32,8658.87,4486
33,8714.84,4445
34,14329.09,1533
35,9722.74,3744
36,6461.14,6001
37,15366.96,1315
38,8679.52,4470
39,8832.03,4366
40,8053.35,4908
41,8787.65,4391
42,2997.27,7680
43,8376.77,4670
44,4645.66,7128
45,24593.51,431
46,4100.45,7370
47,4169.52,7344
48,5170.65,6833
49,8125.09,4858
50,3828.21,7474
51,7065.83,5604
52,4639.53,7133
53,23196.58,512
54,4305.07,7294
55,16323,1162
56,11311.3,2699
57,15108.97,1360
58,6173.06,6200
59,2507.42,7738
60,4488.07,7214
61,6677.67,5860
62,11841.5,2422
63,10106.25,3482
64,11352.88,2678
65,9767.71,3707
66,6211.75,6172
67,8873.11,4342
68,12457.79,2127
69,8384.07,4664
70,9799.04,3684
71,6421.6,6027
72,6216.92,6168
73,10281.48,3359
74,6289.08,6127
75,53878.72,80
76,5609.07,6574
77,12783.18,2008
78,9215.9,4086
79,14517.41,1482
80,2799.13,7705
81,5521.06,6623
82,5471.81,6659
83,5094.91,6871
84,7526.36,5287
85,15597.75,1277
86,13201.28,1845
87,12630,2063
88,6573.24,5927
89,6862.24,5726
90,13535.55,1745
91,10591.45,3142
92,7893.9,5030
93,9520.26,3880
94,17762.87,962
95,11665.73,2495
96,3766.29,7490
97,12091.53,2296
98,5767.98,6471
99,27739.52,303
100,9614.07,3826
101,8443.63,4611
102,10282.19,3358
103,14468.03,1504
104,8661.73,4482
105,9584.52,3842
106,6625.36,5897
107,12147.21,2272
108,9349.43,3996
109,8283.96,4734
110,7771.29,5129
111,3784.93,7484
112,12311.33,2198
113,13416.91,1781
114,19497.66,778
115,5342.16,6741
116,6038.68,6294
117,3180.16,7640
118,25760.24,363
119,3274.65,7615
120,4563.19,7178
121,4252.16,7314
122,12474.9,2119
123,6485.56,5984
124,5020.68,6921
125,5163.7,6835
126,7020.62,5635
127,6729.33,5825
128,10261.75,3380
129,25226.48,400
130,19896.29,743
131,4692.67,7099
132,10840.63,2990
133,4593.43,7159
134,7795.39,5107
135,15511.49,1292
136,10550.62,3166
137,12536.43,2102
138,3041.18,7667
139,29808.43,237
140,8884.86,4335
141,9208.41,4091
142,12854.44,1980
143,7184.95,5513
144,10770.11,3036
145,21030.23,652
146,6311.78,6113
147,4351.09,7276
148,26801.09,330
149,15418.19,1302
150,10581.55,3146
151,9210.84,4088
152,11143.31,2786
153,10552.2,3161
154,6487.47,5981
155,7949.37,4986
156,8519.73,4569
157,18497.61,872
158,5042.31,6905
159,6387.5,6058
160,22214.27,583
161,12273.58,2220
162,18466.37,882
163,10960.81,2903
164,7567.23,5261
165,10564.98,3156
166,9093.44,4181
167,13094.17,1881
168,5373.67,6721
169,11663.21,2499
170,6993.69,5660
171,20348.86,709
172,10133.66,3464
173,9037.04,4223
174,18563.69,867
175,21472.31,626
176,15283.95,1331
177,9385.72,3975
178,12808.16,1996
179,5788.58,6453
180,20172.67,725
181,4776.44,7058
182,4744.89,7077
183,11414.49,2647
184,10810.77,3006
185,8871.14,4343
186,7659.53,5208
187,14040.54,1606
188,9960.58,3577
189,7368.06,5394
190,9515.99,3884
191,11488.86,2604
192,8989.31,4255
193,16603.8,1120
194,10308.06,3329
195,5735.21,6493
196,9714.61,3754
197,16103.71,1194
198,5805.01,6444
199,4935.71,6977
200,15945.88,1224
201,10957.35,2905
202,4179.82,7340
203,18725.47,854
204,8369.88,4674
205,87561.76,48
206,11545.92,2571
207,6298.7,6121
208,11707.68,2476
209,9910.24,3614
210,7061.29,5606
211,102481.48,43
212,11515.22,2588
213,4393.33,7257
214,7821.4,5079
215,5255.22,6789
216,6396.41,6049
